ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,6251,1739352276362,0.51495,-2.133,8.92395,4.45904,3.39549,-1.11082
HS,6252,1739352276374,0.51495,-2.133,8.92395,9.635,-5.70379,-2.44223
HS,6253,1739352276384,-1.23,-1.17495,10.24305,0.60662,-12.00633,-0.13393
HS,6254,1739352276396,-0.32895,-2.05095,8.97105,0.25998,-3.32459,-2.65494
HS,6255,1739352276407,-0.32895,-2.05095,8.97105,0.67752,-7.10611,-1.95379
HS,6256,1739352276418,1.944,-1.48905,10.06095,-6.4601,-9.41441,-1.53624
HS,6257,1739352276430,1.944,-1.48905,10.06095,-11.2973,-3.18278,-0.83509
HS,6258,1739352276441,-0.24105,-2.61195,8.25105,-7.79151,-1.08719,-0.69328
HS,6259,1739352276451,1.32195,-3.153,7.56405,5.57774,-4.58509,-1.03992
HS,6260,1739352276464,1.32195,-3.153,7.56405,11.17912,-8.64235,-0.13393
HS,6261,1739352276473,-0.102,0.522,10.00605,7.67334,-12.69961,-0.27574
HS,6262,1739352276485,-0.102,0.522,10.00605,-3.24581,-5.14444,-1.18173
HS,6263,1739352276496,0.627,-0.53595,10.87695,-15.21275,-0.87448,-0.48057
HS,6264,1739352276506,0.627,-0.53595,10.87695,-13.74741,-1.78047,-0.20483
HS,6265,1739352276518,0.32595,-3.10005,10.05105,-10.17072,-0.51996,-0.48057
HS,6266,1739352276529,-0.48,-3.20805,8.26695,-1.77259,-5.42018,0.14969
HS,6267,1739352276540,-0.48,-3.20805,8.26695,5.64865,-8.57145,-0.90599
HS,6268,1739352276551,0.32805,-2.75805,8.89005,11.17912,-7.94119,-0.62238
HS,6269,1739352276562,0.32805,-2.75805,8.89005,18.80519,-10.18647,-0.20483
HS,6270,1739352276574,-0.64095,-0.95895,7.932,18.73429,-18.44279,0.42542
HS,6271,1739352276583,-0.64095,-0.95895,7.932,9.77681,-12.35297,0.56723
HS,6272,1739352276595,0.51705,0.21495,11.92605,-6.74371,-1.43383,0.63813
HS,6273,1739352276606,0.639,-1.15305,9.61095,-7.30306,-4.09665,0.70904
HS,6274,1739352276617,0.639,-1.15305,9.61095,-2.26103,-2.83614,0.85084
HS,6275,1739352276629,0.38805,-1.458,10.257,1.23687,-1.85137,0.85084
HS,6276,1739352276640,0.38805,-1.458,10.257,-4.50631,-1.70956,0.56723
HS,6277,1739352276650,-0.159,-2.83395,10.34295,-4.1518,-0.80357,1.12658
HS,6278,1739352276662,-0.159,-2.83395,10.34295,4.52995,-3.67123,1.12658
HS,6279,1739352276673,-1.218,-2.133,9.73995,9.21746,-7.24004,3.08824
HS,6280,1739352276684,0.80505,0.933,10.48905,8.72901,-7.38184,2.10347
HS,6281,1739352276695,0.80505,0.933,10.48905,3.12763,-0.31513,2.17437
HS,6282,1739352276705,1.032,-0.34395,10.33605,-2.75736,-1.43383,3.15915
HS,6283,1739352276718,1.032,-0.34395,10.33605,-4.00999,-2.55253,3.8603
HS,6284,1739352276728,-0.39405,-1.659,9.534,-0.37027,-4.58509,3.93121
HS,6285,1739352276739,-0.39405,-1.659,9.534,0.46481,-4.09665,3.93121
HS,6286,1739352276750,-0.60495,-2.79795,9.71805,-0.65389,-4.78993,4.55358
HS,6287,1739352276761,-0.58995,-2.72205,9.76605,1.16597,-4.23058,4.49056
HS,6288,1739352276771,-0.58995,-2.72205,9.76605,2.91492,-3.11188,4.62449
