ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,9251,1739356666942,-0.49591,-2.07308,10.12942,-0.38146,3.60097,-22.07119
Abj,9252,1739356666959,-0.37627,-1.80479,8.41197,-2.02936,-3.78407,-22.49842
Abj,9253,1739356666969,-0.37627,-1.80479,8.41197,0.10681,0.85447,-21.27775
Abj,9254,1739356666982,0.37119,-1.4671,9.78216,-0.68663,-0.7324,-21.94912
Abj,9255,1739356667000,-0.47677,-2.63839,9.66012,2.05988,-3.53993,-21.82705
Abj,9256,1739356667019,-0.2348,-2.29352,9.16182,2.60918,-9.46017,-21.58292
Abj,9257,1739356667034,-0.2348,-2.29352,9.16182,1.93781,-5.61507,-21.15569
Abj,9258,1739356667054,-0.12951,-1.40967,9.87309,2.48711,-7.8733,-21.15569
Abj,9259,1739356667065,-0.11037,-1.86012,9.81087,1.57161,-5.43197,-20.11812
Abj,9260,1739356667083,0.10768,-1.52453,9.9332,0.65611,-4.2113,-19.44675
Abj,9261,1739356667101,-0.26351,-1.31874,9.72473,-2.09039,-0.7324,-19.01952
Abj,9262,1739356667121,-0.44566,-2.01565,9.43968,-1.35799,-0.12207,-19.08055
Abj,9263,1739356667135,-0.44566,-2.01565,9.43968,-1.96833,-1.4648,-19.14159
Abj,9264,1739356667151,-0.69003,-2.92134,9.00599,-1.11386,-1.95307,-19.50779
Abj,9265,1739356667166,-0.08883,-2.44217,9.97628,0.90024,-4.3944,-19.01952
Abj,9266,1739356667184,-0.49591,-3.37388,10.19671,1.69368,-5.61507,-19.01952
Abj,9267,1739356667199,-0.05264,-2.52592,10.53201,3.46364,-5.24887,-18.22609
Abj,9268,1739356667220,-0.20608,-2.60967,10.13659,4.62328,-7.62917,-16.94439
Abj,9269,1739356667233,-0.20608,-2.60967,10.13659,4.92844,-5.00474,-17.06645
Abj,9270,1739356667254,-0.22283,-2.22413,9.96192,1.75471,-8.0564,-15.90682
Abj,9271,1739356667266,-0.24676,-1.37617,10.30678,-0.38146,-4.82164,-15.05235
Abj,9272,1739356667285,-0.29462,-2.06112,10.16531,-0.62559,-5.79817,-14.38098
Abj,9273,1739356667301,-0.29222,-2.79422,9.15703,-0.80869,-0.5493,-14.99132
Abj,9274,1739356667320,-0.11276,-2.14995,8.99642,-0.99179,-4.3944,-14.38098
Abj,9275,1739356667339,-0.11276,-2.14995,8.99642,-0.13733,-5.18784,-14.38098
Abj,9276,1739356667353,-0.11037,-1.97019,9.65534,-1.05283,-1.95307,-14.07582
Abj,9277,1739356667366,0.2683,-2.05872,10.03849,-0.74766,-4.27234,-12.73308
Abj,9278,1739356667384,0.2013,-2.3342,9.01795,-2.45659,4.15027,-11.26828
Abj,9279,1739356667402,-0.01675,-2.42064,9.5665,-0.32043,-2.50237,-10.78002
Abj,9280,1739356667429,-0.35234,-3.06012,9.91376,3.28054,-3.60097,-9.74245
Abj,9281,1739356667437,-0.22522,-3.08884,9.40379,5.53878,-1.2817,-9.92555
Abj,9282,1739356667450,-0.22522,-3.08884,9.40379,6.08808,-2.25823,-7.72835
Abj,9283,1739356667467,0.05982,-1.733,8.97249,4.50121,-1.52583,-8.15558
Abj,9284,1739356667490,-0.34277,-0.86351,9.07538,2.91434,-4.3944,-6.94254
Abj,9285,1739356667505,-0.28983,-1.11266,9.64068,-0.01526,0.97653,-6.94254
Abj,9286,1739356667516,-0.28983,-1.11266,9.64068,0.35094,-0.9155,-6.57634
Abj,9287,1739356667534,-0.5653,-2.39193,10.39053,-0.44249,0.9155,-6.39324
Abj,9288,1739356667551,-0.79292,-2.83011,10.4025,3.28054,-1.40377,-6.63738
Abj,9289,1739356667573,-0.50309,-2.85882,10.4674,4.80638,0.67137,-8.15558
Abj,9290,1739356667585,-0.34277,-1.72822,10.02174,1.93781,-3.96717,-7.72835
Abj,9291,1739356667601,-0.28504,-0.78933,10.11745,0.10681,-1.2817,-7.72835
Abj,9292,1739356667619,-0.28504,-0.78933,10.11745,-2.70073,-1.03757,-8.03352
Abj,9293,1739356667634,-0.21565,-1.22034,9.77259,-3.37209,2.25823,-8.70488
Abj,9294,1739356667656,-0.41216,-2.70568,9.80848,-1.54109,-1.89203,-9.68142
Abj,9295,1739356667671,-0.54855,-2.87079,10.09113,0.35094,-1.6479,-10.47485
Abj,9296,1739356667684,-0.09362,-2.34377,10.25414,-1.05283,-1.15963,-11.02415
Abj,9297,1739356667702,-0.19651,-1.50538,9.8013,-1.05283,-1.6479,-10.78002
Abj,9298,1739356667719,-0.19651,-1.50538,9.8013,-3.25003,1.22067,-11.45138
Abj,9299,1739356667744,0.18903,-1.82871,9.84437,-1.35799,1.40377,-11.57345
Abj,9300,1739356667754,-0.17258,-2.62642,9.40379,-0.01526,-1.15963,-10.59692
Abj,9301,1739356667767,0.05264,-2.50678,9.25992,-0.32043,1.95307,-11.93965
Abj,9302,1739356667786,-0.18215,-1.83829,9.68884,-0.68663,-0.9155,-11.51242
Abj,9303,1739356667802,-0.14865,-1.67318,9.98106,-2.33453,-1.34273,-11.69552
Abj,9304,1739356667827,-0.04786,-2.12842,9.49472,-3.12796,0.61033,-11.75655
Abj,9305,1739356667845,-0.05743,-2.48285,9.29821,-1.84626,-0.7324,-10.65795
Abj,9306,1739356667853,-0.05743,-2.48285,9.29821,-0.25939,-0.1831,-10.65795
Abj,9307,1739356667867,-0.28983,-3.61346,9.26232,1.69368,-1.4648,-11.14622
Abj,9308,1739356667886,-0.34516,-2.23849,9.84676,3.82984,-4.9437,-10.96312
Abj,9309,1739356667902,-0.06461,-1.15095,10.19671,0.90024,-5.92024,-10.84105
Abj,9310,1739356667929,-0.08166,-1.74497,9.81805,-2.02936,0.12207,-11.20725
Abj,9311,1739356667938,-0.08166,-1.74497,9.81805,-0.74766,-5.98127,-10.10865
Abj,9312,1739356667952,-0.12233,-2.67697,10.29961,1.32748,0.7324,-10.23072
Abj,9313,1739356667968,-0.21805,-2.72243,9.76541,-0.07629,0.24413,-10.47485
Abj,9314,1739356667986,0.10289,-2.11645,9.97867,0.53404,-1.831,-9.86452
Abj,9315,1739356668008,0.11007,-1.05523,9.27907,-2.63969,2.99063,-9.80348
Abj,9316,1739356668025,0.01914,-1.51017,8.9342,-2.82279,-0.67137,-8.70488
Abj,9317,1739356668034,0.01914,-1.51017,8.9342,-5.08103,-1.34273,-8.94902
Abj,9318,1739356668053,-0.05982,-1.7665,9.18096,-3.43313,-7.62917,-8.82695
Abj,9319,1739356668070,-0.41456,-3.46989,9.54736,-1.66316,2.62443,-10.10865
Abj,9320,1739356668091,-0.52463,-2.64078,9.51865,-1.11386,-6.0423,-10.35278
Abj,9321,1739356668102,-0.09123,-2.18106,9.84676,0.77818,-4.45543,-9.98658
Abj,9322,1739356668119,-0.09123,-2.18106,9.84676,-0.01526,2.44133,-10.90208
Abj,9323,1739356668135,-0.00718,-2.0994,9.80369,1.08334,-8.7888,-9.19315
Abj,9324,1739356668153,-0.04068,-1.95344,10.08395,-1.17489,1.52583,-9.98658
Abj,9325,1739356668181,-0.41695,-2.1018,9.7343,0.16784,0.42723,-9.98658
Abj,9326,1739356668201,-0.05264,-2.39432,9.54258,-0.38146,-6.10334,-9.62038
Abj,9327,1739356668209,-0.2659,-2.81575,10.4698,2.36504,-1.58687,-9.49832
Abj,9328,1739356668222,-0.2659,-2.81575,10.4698,2.67021,4.7606,-8.27765
Abj,9329,1739356668237,-0.00479,-2.88036,9.56411,5.47774,-2.13617,-8.33868
Abj,9330,1739356668252,-0.12233,-2.26002,9.90419,2.79228,11.04704,-10.10865
Abj,9331,1739356668275,-0.17737,-0.86112,9.88266,-0.99179,-0.06103,-7.78938
Abj,9332,1739356668288,0.1651,-1.66122,9.54976,-3.86036,2.86857,-8.88798
Abj,9333,1739356668304,-0.32094,-2.32702,9.47079,-4.95896,-4.88267,-7.72835
Abj,9334,1739356668320,-0.32094,-2.32702,9.47079,-2.57866,-7.38504,-6.51531
Abj,9335,1739356668336,-0.37149,-2.68654,9.15464,-2.33453,-6.46954,-7.48422
Abj,9336,1739356668357,-0.37866,-1.95344,9.49233,-5.63033,-7.01884,-7.30112
Abj,9337,1739356668375,-0.11994,-1.98694,9.65534,-6.05756,-8.84984,-6.08808
