ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1751,1739355288457,-0.04786,-1.44556,9.61675,3.03641,-9.03294,4.77586
Abj,1752,1739355288470,-0.04786,-1.44556,9.61675,-3.12796,-8.0564,5.93549
Abj,1753,1739355288484,1.47069,-0.4322,10.97737,-0.62559,-4.0282,6.17963
Abj,1754,1739355288498,0.69212,-1.82154,9.61675,0.16784,14.33521,6.42376
Abj,1755,1739355288514,0.72323,-2.60728,9.72473,-1.41903,0.24413,7.03409
Abj,1756,1739355288531,0.72323,-2.60728,9.72473,7.05698,3.662,6.48479
Abj,1757,1739355288549,0.14596,-4.38724,9.51865,7.66732,-8.84984,7.64443
Abj,1758,1739355288565,0.93171,-2.9333,10.98216,3.70778,-14.95317,8.55993
Abj,1759,1739355288583,0.79053,-0.47767,10.45544,1.69368,-9.64327,8.682
Abj,1760,1739355288604,0.30419,-0.44895,8.86002,0.71714,3.72303,7.52236
Abj,1761,1739355288624,0.45972,-0.60718,9.34846,-2.57866,4.2113,7.46133
Abj,1762,1739355288639,0.18664,-1.74018,8.80469,-0.68663,11.10807,9.5975
Abj,1763,1739355288655,0.39272,-2.60728,9.44447,2.54814,2.99063,9.5975
Abj,1764,1739355288669,0.39272,-2.60728,9.44447,-6.42376,2.13617,7.70546
Abj,1765,1739355288681,0.1651,-3.6015,10.37857,1.44954,-6.53057,9.04819
Abj,1766,1739355288699,0.31376,-3.80279,10.20389,3.89088,-4.3944,6.17963
Abj,1767,1739355288719,0.15314,-1.35224,9.95474,-1.84626,-10.4367,7.76649
Abj,1768,1739355288733,0.21087,-2.65304,9.35324,4.25708,-8.30054,6.66789
Abj,1769,1739355288750,0.21087,-2.65304,9.35324,6.45428,0.5493,6.11859
Abj,1770,1739355288767,0.92213,-0.97837,8.8358,-2.02936,-0.85447,5.08103
Abj,1771,1739355288783,0.95085,-0.64307,10.63729,-6.05756,-5.6761,6.72893
Abj,1772,1739355288809,0.58445,-3.1008,9.42772,-0.56456,7.26297,6.91203
Abj,1773,1739355288827,0.9987,-4.72014,10.84098,0.71714,-6.65264,8.74303
Abj,1774,1739355288837,0.4334,-1.38814,9.42772,4.44018,5.55404,8.19373
Abj,1775,1739355288850,0.4334,-1.38814,9.42772,-2.57866,-5.00474,8.98716
Abj,1776,1739355288865,0.80967,-0.37238,9.53301,-3.25003,-0.9155,9.10923
Abj,1777,1739355288882,0.34487,-3.39302,8.8696,0.10681,-0.5493,8.01063
Abj,1778,1739355288899,0.46959,-4.74646,9.23839,6.02704,0,9.29233
Abj,1779,1739355288918,0.68255,-3.15583,9.98345,10.16968,-6.9578,9.71956
Abj,1780,1739355288935,0.94367,-1.06481,10.59661,6.33221,-1.831,10.63506
Abj,1781,1739355288949,0.94367,-1.06481,10.59661,8.21662,-8.91087,10.45196
Abj,1782,1739355288974,0.67059,-3.11755,10.98216,9.31522,-0.5493,10.94023
Abj,1783,1739355288992,0.02632,-2.05872,9.84916,8.27765,-2.7465,10.513
Abj,1784,1739355289007,0.87428,-0.64546,10.05045,0.41198,0.30517,10.63506
Abj,1785,1739355289026,0.95085,0.51386,10.6349,-2.51763,-12.75597,10.1468
Abj,1786,1739355289032,0.95085,0.51386,10.6349,-4.04346,-4.2113,12.09986
Abj,1787,1739355289049,0,-3.63978,8.62284,5.05051,11.84047,11.85573
Abj,1788,1739355289067,0.65145,-4.32742,10.53679,9.98658,-0.1831,10.513
Abj,1789,1739355289085,0.31854,-2.87318,10.35464,3.76881,8.0564,10.81816
Abj,1790,1739355289103,1.02772,-0.26231,9.09213,4.37914,-4.33337,10.08576
Abj,1791,1739355289119,0.45254,-1.1007,7.46321,-2.88383,26.90808,10.57403
Abj,1792,1739355289135,1.3654,-3.37867,10.81227,-3.43313,-2.5634,12.58813
Abj,1793,1739355289159,-0.00239,-4.50688,10.35464,5.29464,0.24413,13.32053
Abj,1794,1739355289175,-0.00239,-4.50688,10.35464,-1.17489,-3.17373,12.03883
Abj,1795,1739355289188,0.93171,-0.84437,10.17009,0.83921,-4.33337,12.28296
Abj,1796,1739355289202,0.85035,0.14028,9.55933,-6.60686,11.04704,10.513
Abj,1797,1739355289218,0.03589,-0.94965,9.74387,-10.6961,13.42734,11.12333
Abj,1798,1739355289231,0.03589,-0.94965,9.74387,-3.49416,11.96254,11.30643
Abj,1799,1739355289249,0.52463,-3.62303,10.71147,-2.94486,7.75124,11.2454
Abj,1800,1739355289269,0.25633,-4.88555,9.89223,5.90498,0.48827,10.45196
Abj,1801,1739355289284,0.41426,-3.67328,9.63829,3.76881,6.10334,9.90266
Abj,1802,1739355289307,0.69691,-0.47288,9.28864,-0.86973,1.95307,8.31579
Abj,1803,1739355289326,-0.73549,-0.88265,9.74866,-1.66316,2.5634,7.27823
Abj,1804,1739355289340,1.12582,-1.41446,10.46501,-6.42376,0.42723,6.78996
Abj,1805,1739355289357,0.99392,-0.91137,8.62523,-11.55056,-9.39914,6.30169
Abj,1806,1739355289374,0.99392,-0.91137,8.62523,-10.1468,15.67794,7.21719
