ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,2251,1739354103414,-1.90995,-3.57405,10.803,5.01839,6.48373,5.88499
HS,2252,1739354103428,-1.08105,-0.921,10.71,6.48373,5.15232,4.48268
HS,2253,1739354103447,-0.33405,-3.58395,10.269,12.36873,5.85348,6.51525
HS,2254,1739354103464,-0.375,1.338,9.97005,5.01839,7.81514,5.04203
HS,2255,1739354103481,-0.99705,-2.07795,9.09405,-5.4123,1.58351,5.04203
HS,2256,1739354103496,-0.99705,-2.07795,9.09405,-9.19382,1.02416,4.69539
HS,2257,1739354103519,0.465,-4.76895,7.78395,0.18908,-11.36032,3.43488
HS,2258,1739354103525,-1.146,-1.78995,11.148,-0.51208,-2.33194,6.0268
HS,2259,1739354103546,1.74105,-0.45405,13.05105,-4.64812,3.40337,4.9081
HS,2260,1739354103563,-1.58895,-3.70095,10.20405,3.75789,-2.12711,5.9559
HS,2261,1739354103579,-1.086,-0.315,7.90095,14.95277,-0.8666,4.27785
HS,2262,1739354103597,-1.431,-2.358,9.723,11.66757,-5.13657,4.48268
HS,2263,1739354103611,-1.24605,-0.069,10.20405,0.18908,0.46481,4.06514
HS,2264,1739354103630,-1.24605,-0.069,10.20405,-8.70538,-3.52154,4.13604
HS,2265,1739354103644,-0.291,-3.73005,9.00705,-7.79151,-6.74371,4.76629
HS,2266,1739354103661,-1.23705,-2.47305,9.45,-5.3414,-11.43122,5.53835
HS,2267,1739354103679,-1.54305,-0.24795,10.72395,-7.23216,-11.22639,4.8372
HS,2268,1739354103697,-2.31195,-1.22505,10.209,-11.01368,-5.55411,3.7185
HS,2269,1739354103712,-1.58595,-5.69805,9.83295,-4.1518,-4.85295,4.9081
HS,2270,1739354103730,-0.12105,-5.73105,8.52405,9.77681,-3.66335,5.11293
HS,2271,1739354103745,-0.03195,1.38105,9.71595,25.80888,-3.45064,6.79886
HS,2272,1739354103762,-0.03195,1.38105,9.71595,10.61189,0.11817,5.53835
HS,2273,1739354103778,-1.218,1.75695,12.141,3.82879,8.79992,6.58615
HS,2274,1739354103795,-1.66995,-0.70605,8.51895,-2.96219,1.44958,4.76629
HS,2275,1739354103812,0.52695,-0.126,8.871,-8.98111,-1.21324,3.57669
HS,2276,1739354103827,0.10305,-3.85905,10.746,-11.99057,0.25998,4.979
HS,2277,1739354103845,0.78795,-3.65805,10.18995,-1.28414,-0.58298,5.32564
HS,2278,1739354103859,0.78795,-3.65805,10.18995,7.25579,2.56828,6.0268
HS,2279,1739354103877,-1.34205,2.229,10.06605,4.38814,1.93803,5.60138
HS,2280,1739354103894,0.07395,-0.813,9.22305,-7.93332,1.02416,3.92333
HS,2281,1739354103910,-0.77205,0.80595,8.124,-9.40654,-5.2705,3.57669
HS,2282,1739354103929,-0.52995,-4.97895,9.012,-3.24581,1.16597,4.8372
HS,2283,1739354103945,1.791,-1.86195,6.864,2.35557,-14.93701,2.17437
HS,2284,1739354103960,-2.40495,2.29305,10.91295,-3.31671,-9.12292,4.34875
HS,2285,1739354103977,-5.34795,-5.22105,9.264,-15.35455,14.88974,3.29307
