ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,2251,1739354316999,-1.24905,-3.849,10.10595,-0.72479,-2.26103,1.61502
HS,2252,1739354317017,-0.909,-1.917,7.78605,4.24633,2.35557,2.38709
HS,2253,1739354317034,-2.40495,-0.45,12.28305,3.40337,1.16597,1.54412
HS,2254,1739354317050,-1.962,-2.33895,8.157,2.28467,9.77681,2.10347
HS,2255,1739354317066,-0.198,-2.13,9.31395,4.94749,-2.54465,1.82774
HS,2256,1739354317083,-0.198,-2.13,9.31395,4.10453,7.05096,1.33929
HS,2257,1739354317097,-0.81105,-0.09,10.05105,-2.40284,2.78099,-0.20483
HS,2258,1739354317111,-2.01705,1.44795,10.87995,-4.36451,6.13709,-0.48057
HS,2259,1739354317129,-0.04905,-2.95605,7.54905,-5.69592,-13.81043,-1.59927
HS,2260,1739354317145,-1.596,-1.96695,13.65,-4.92386,3.41125,-1.03992
HS,2261,1739354317160,-2.53695,-4.62495,7.54395,5.36503,1.23687,-0.55147
HS,2262,1739354317177,-2.53695,-4.62495,7.54395,11.80938,-7.5079,0.14969
HS,2263,1739354317193,-1.85205,1.635,11.88795,4.17543,8.5163,-0.69328
HS,2264,1739354317209,-4.68705,-1.671,8.62905,3.47427,0.89023,-0.62238
HS,2265,1739354317227,-2.65695,-2.87295,9.96495,3.68698,-1.9144,-0.27574
HS,2266,1739354317244,-0.255,0.55995,10.43895,-0.37815,-2.82038,-3.07249
HS,2267,1739354317261,-0.006,-0.837,9.513,-1.35505,-2.74948,-1.59927
HS,2268,1739354317278,-2.26395,-2.973,10.602,-3.80516,-14.7952,-4.33299
HS,2269,1739354317294,-2.26395,-2.973,10.602,-1.42595,3.19854,-2.65494
HS,2270,1739354317309,-2.01495,-5.727,8.991,1.79622,-1.21324,-3.21429
HS,2271,1739354317326,-0.79095,1.28505,11.892,2.42648,6.13709,-2.51314
HS,2272,1739354317344,-0.58605,0.74895,8.466,3.26944,1.30778,-0.96901
HS,2273,1739354317360,-1.85895,-0.74205,7.542,-1.21324,-11.71484,-3.41913
HS,2274,1739354317378,-0.645,-1.431,9.88605,-0.72479,-0.85872,-1.88288
HS,2275,1739354317393,-1.94805,-2.10195,12.30705,-8.35086,-4.49843,-2.85978
HS,2276,1739354317408,-0.82005,-2.439,8.27505,-6.46798,3.68698,-1.88288
HS,2277,1739354317425,-0.82005,-2.439,8.27505,-3.45064,-5.97165,-1.46534
HS,2278,1739354317442,-1.06695,-4.25895,9.74205,2.98583,6.3498,-0.40966
HS,2279,1739354317460,-1.005,-1.55595,9.51705,0.323,2.15074,-1.18173
HS,2280,1739354317476,-1.965,1.99605,13.176,-7.02733,9.21746,-1.11082
HS,2281,1739354317494,0.09795,-0.327,7.944,-7.09035,1.66229,-2.58404
HS,2282,1739354317511,0.13905,-2.30505,5.82795,-4.57722,-15.843,-2.22952
HS,2283,1739354317527,-3.531,-4.25895,12.168,-3.0331,-5.90075,-2.72585
HS,2284,1739354317542,-3.531,-4.25895,12.168,-3.31671,6.69644,-2.51314
HS,2285,1739354317559,-2.487,-4.64895,10.83405,0.46481,6.13709,-0.83509
HS,2286,1739354317575,-0.15705,0.88095,8.907,4.94749,7.18489,0.98477
HS,2287,1739354317592,-0.624,3.07905,8.35605,-2.54465,-4.78205,-2.37133
HS,2288,1739354317609,-1.65795,-2.80095,9.28695,-6.81462,4.24633,0.14969
HS,2289,1739354317621,-3.63105,-4.20405,9.76605,-7.79151,-4.42753,-2.30043
HS,2290,1739354317640,1.53195,0.02595,9.13905,1.93803,-15.21275,-0.62238
HS,2291,1739354317659,-3.96105,-2.688,10.353,-2.68646,5.93226,-0.90599
HS,2292,1739354317675,-3.96105,-2.688,10.353,-0.7957,-8.7684,-1.59927
HS,2293,1739354317692,-2.69505,-1.407,12.13695,-5.83772,6.42071,-1.32353
HS,2294,1739354317709,0,0.58605,8.08305,-4.92386,-5.62501,-0.40966
HS,2295,1739354317725,0.072,-0.90705,7.482,4.45904,-15.14184,0.07878
HS,2296,1739354317741,-1.629,-5.04195,9.87405,5.57774,-9.95801,0.70904
HS,2297,1739354317757,-1.69605,-3.174,9.21795,10.54887,-3.23793,1.82774
HS,2298,1739354317776,-0.756,0.70095,9.912,11.66757,9.50107,4.13604
HS,2299,1739354317796,-4.38,3.045,12.08895,-1.49685,10.83248,2.10347
HS,2300,1739354317810,-0.48495,-2.418,7.05795,-8.42176,10.40706,2.6707
HS,2301,1739354317821,-0.48495,-2.418,7.05795,-8.98111,-3.0331,0.91387
HS,2302,1739354317841,0.16995,-5.178,8.71005,2.56828,-8.42176,2.45799
HS,2303,1739354317858,-1.488,-3.79005,9.96,8.02785,-4.78205,3.23005
HS,2304,1739354317875,-0.82995,3.969,11.253,2.84402,-5.19959,2.5998
HS,2305,1739354317890,-1.83495,-3.01095,10.12995,-2.61555,2.35557,1.96954
HS,2306,1739354317907,0.28305,-3.756,7.884,0.81933,-2.40284,3.7185
HS,2307,1739354317926,0.28305,-3.756,7.884,8.4454,-7.79151,3.99423
HS,2308,1739354317941,0.27105,-2.904,10.38195,7.11399,8.5872,3.7185
HS,2309,1739354317958,0.46005,0.25095,9.23505,6.55464,-3.52154,4.06514
HS,2310,1739354317974,-1.05495,3.54795,11.59095,-0.65389,0.74843,3.23005
HS,2311,1739354317990,0.429,2.37195,8.93295,-8.91021,-6.60191,-0.90599
HS,2312,1739354318007,0.82605,-1.989,10.30995,-14.58249,10.13133,1.26839
HS,2313,1739354318023,-0.93495,-8.52795,8.77005,-5.13657,-11.99057,2.17437
HS,2314,1739354318040,-0.93495,-8.52795,8.77005,13.06201,-6.531,3.23005
HS,2315,1739354318058,0.771,-4.29195,8.883,8.5872,-13.5347,0.49632
HS,2316,1739354318073,-1.11195,3.13095,11.77995,3.89182,3.54518,3.23005
HS,2317,1739354318089,0.38595,1.25205,11.457,-5.69592,9.635,1.41019
HS,2318,1739354318108,-0.93495,0.85395,8.62905,-7.30306,-1.84349,2.73372
HS,2319,1739354318124,0.093,-5.67105,7.089,3.96272,-19.82935,4.55358
HS,2320,1739354318140,-2.93205,-2.53305,7.25895,1.65442,-11.64394,1.26839
HS,2321,1739354318156,-1.80195,0.37995,15.55095,-16.9617,20.27841,1.54412
HS,2322,1739354318174,-1.80195,0.37995,15.55095,-7.93332,12.01421,2.6707
HS,2323,1739354318190,-0.894,0.25095,9.63195,-12.90444,11.59667,3.7185
HS,2324,1739354318205,-0.29595,-4.458,9.46905,-3.1749,15.16548,3.43488
HS,2325,1739354318224,-1.30095,-5.475,9.27795,3.89182,8.4454,3.7894
HS,2326,1739354318240,-2.57295,0.90705,8.823,3.40337,-0.85872,2.94644
HS,2327,1739354318258,-1.68195,0.24405,11.655,0.11817,5.2311,2.17437
HS,2328,1739354318274,-1.131,-2.616,11.57895,-6.95642,-2.04832,0.42542
HS,2329,1739354318290,-1.131,-2.616,11.57895,-6.88552,7.74424,1.47322
HS,2330,1739354318305,0.85995,0.76605,8.37495,-6.32617,-11.57303,-0.13393
HS,2331,1739354318322,-1.122,-1.10805,9.49605,-2.33194,-5.69592,1.68593
HS,2332,1739354318340,-0.516,-0.91605,6.94605,2.07196,-27.95175,-0.97689
