ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,2251,1739355203520,0.17946,-3.98255,8.89113,3.70778,5.61507,3.67726
Abj,2252,1739355203537,0.99153,-0.05623,9.9332,-6.66789,1.58687,3.43313
Abj,2253,1739355203554,0.99153,-0.05623,9.9332,-2.57866,2.80753,4.16553
Abj,2254,1739355203581,0.3999,-4.97169,8.83819,6.33221,-3.1127,1.41903
Abj,2255,1739355203598,0.3999,-4.97169,8.83819,3.28054,-7.99537,3.18899
Abj,2256,1739355203620,0.69212,0.34875,11.20978,-1.35799,-3.72303,1.96833
Abj,2257,1739355203630,0.87428,-0.0993,10.11027,0.83921,1.22067,2.94486
Abj,2258,1739355203636,0.52941,-0.45613,8.40479,3.09744,8.6057,1.60213
Abj,2259,1739355203652,0.52941,-0.45613,8.40479,-11.91676,3.8451,0.86973
Abj,2260,1739355203669,0.48156,-1.44317,10.45065,-7.70546,9.39914,3.12796
Abj,2261,1739355203686,0.45254,-4.95494,10.59661,1.99884,1.0986,2.94486
Abj,2262,1739355203703,1.13779,-4.56222,10.42164,6.99595,-1.70893,1.60213
Abj,2263,1739355203721,0.36401,-2.01326,9.26232,18.77538,-6.4085,2.27349
Abj,2264,1739355203738,0.82881,1.66869,9.66012,1.26644,-7.5071,0.07629
Abj,2265,1739355203760,0.82881,1.66869,9.66012,-7.52236,-4.2113,2.33453
Abj,2266,1739355203779,0.43579,0.85902,10.57747,-6.17963,4.82164,1.54109
Abj,2267,1739355203795,-0.23958,-0.86351,7.87059,-0.32043,22.87988,0.38146
Abj,2268,1739355203810,1.05882,-3.65653,7.91366,-5.50826,1.03757,1.96833
Abj,2269,1739355203819,0.97717,-3.03859,11.44696,-5.75239,0.9155,1.60213
Abj,2270,1739355203834,0.97717,-3.03859,11.44696,-3.61623,-0.67137,2.70073
Abj,2271,1739355203854,0.64427,-2.50917,10.50569,-2.15143,-2.50237,2.88383
Abj,2272,1739355203871,0.61795,1.08395,9.31735,-2.09039,-0.79343,1.29696
Abj,2273,1739355203887,0.6347,-2.20977,9.41576,0.65611,-4.2113,1.41903
Abj,2274,1739355203904,0.15075,-3.98973,8.42632,8.52178,4.7606,2.21246
Abj,2275,1739355203921,0.9652,-0.07777,10.50569,-0.62559,-0.5493,3.06693
Abj,2276,1739355203938,0.8336,-0.03709,10.93191,-9.9637,4.33337,2.76176
Abj,2277,1739355203962,-0.16062,-2.85165,9.87548,-6.97306,0.5493,3.18899
Abj,2278,1739355203981,0.41665,-4.23619,10.8027,-0.01526,-1.40377,2.51763
Abj,2279,1739355203992,0.41665,-4.23619,10.8027,10.23072,-2.80753,1.84626
Abj,2280,1739355204003,0.71366,-3.96551,9.73909,13.58755,-7.44607,0.86973
Abj,2281,1739355204020,0.77856,0.94756,9.1017,7.91145,-6.5916,1.84626
Abj,2282,1739355204037,0.64905,1.68305,9.8683,-6.42376,-0.24413,2.39556
Abj,2283,1739355204055,0.64905,1.68305,9.8683,-7.27823,-1.58687,2.39556
Abj,2284,1739355204071,0.58445,-1.93908,9.24796,-4.10449,5.3099,2.39556
Abj,2285,1739355204089,0.14357,-3.75015,8.69701,-3.25003,3.78407,1.96833
Abj,2286,1739355204107,1.08275,-2.4015,10.17727,1.75471,3.41787,3.25003
Abj,2287,1739355204131,0.8336,-3.84586,9.72473,7.11801,3.05167,1.96833
Abj,2288,1739355204148,0.61077,0.7319,10.46501,0.10681,-2.07513,2.63969
Abj,2289,1739355204158,0.47198,0.17378,9.77737,-3.86036,1.2817,2.70073
Abj,2290,1739355204168,0.47198,0.17378,9.77737,-4.22656,2.80753,2.27349
Abj,2291,1739355204186,0.22762,-3.71665,8.30399,6.08808,3.4789,2.76176
Abj,2292,1739355204204,0.61555,-4.01127,9.39901,7.05698,3.1127,2.09039
Abj,2293,1739355204223,0.88863,-1.85294,11.2026,4.98948,1.95307,2.02936
Abj,2294,1739355204239,0.34726,0.20249,11.04706,-0.50353,-0.3662,2.76176
Abj,2295,1739355204256,0.34726,0.20249,11.04706,-1.35799,3.35683,2.15143
Abj,2296,1739355204272,0.28026,-0.64786,9.29582,6.81285,5.1268,2.27349
Abj,2297,1739355204295,0.55573,-2.38953,8.34975,-2.45659,3.05167,2.21246
Abj,2298,1739355204315,0.91017,-2.7655,11.301,6.14911,6.10334,3.73829
Abj,2299,1739355204322,0.00239,-2.90668,9.55215,3.82984,4.82164,2.94486
Abj,2300,1739355204338,0.00239,-2.90668,9.55215,-1.78523,-3.2958,2.15143
Abj,2301,1739355204354,0.98195,-1.44556,11.11885,7.17905,2.07513,1.17489
Abj,2302,1739355204372,0.32333,-2.3677,11.05903,5.35568,-5.00474,1.60213
Abj,2303,1739355204389,0.62512,-0.41067,10.20629,3.46364,3.90613,0.56456
Abj,2304,1739355204405,0.6323,1.28046,8.32583,-7.46133,1.70893,1.41903
Abj,2305,1739355204423,0.57727,-1.38335,9.06341,-7.88856,13.0001,1.35799
Abj,2306,1739355204447,0.44776,-6.27009,10.36421,1.99884,7.62917,1.48006
Abj,2307,1739355204468,0.72084,-1.14138,10.9367,0.28991,2.86857,1.17489
Abj,2308,1739355204482,0.39272,-0.19262,10.22782,0.65611,0.79343,0.19836
Abj,2309,1739355204494,0.39272,-0.19262,10.22782,5.11154,0,0.25939
Abj,2310,1739355204508,-0.30658,-1.72343,8.4,7.24008,-1.58687,0.38146
Abj,2311,1739355204521,0.86471,-1.64207,9.10648,1.08334,-0.24413,-0.65611
Abj,2312,1739355204540,0.86471,-1.64207,9.10648,-1.35799,6.71367,0.56456
Abj,2313,1739355204555,0.44297,0.93081,9.40858,-8.98716,7.44607,1.35799
Abj,2314,1739355204574,0.43579,-2.48046,8.81187,-0.80869,3.96717,1.29696
