ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,2251,1739354318835,-0.4005,-2.45234,11.47987,64.19565,-21.01455,-3.51705
Ak,2252,1739354318852,-1.97737,-5.34048,8.97937,25.63401,-11.48571,1.59831
Ak,2253,1739354318866,1.74347,-5.92433,8.74008,-7.74742,1.60594,2.3803
Ak,2254,1739354318884,0.88445,0.37597,9.59671,-60.14074,-11.18818,31.52754
Ak,2255,1739354318897,0.88445,0.37597,9.59671,6.90058,9.19696,-8.54467
Ak,2256,1739354318915,-0.18275,-0.91615,8.40509,1.06045,17.32966,-13.80117
Ak,2257,1739354318930,0.26231,1.28046,7.38096,-1.71656,16.62778,-13.30146
Ak,2258,1739354318944,-2.0659,-1.85175,13.34387,-5.84013,10.97075,-7.64443
Ak,2259,1739354318962,-0.1014,-9.10439,8.41945,-2.67784,19.34376,-15.4834
Ak,2260,1739354318982,-2.25972,-4.02921,10.40788,-14.48016,14.02241,-8.06022
Ak,2261,1739354318998,-2.25972,-4.02921,10.40788,-8.52178,11.45901,-7.81608
Ak,2262,1739354319015,1.51615,-0.57159,8.85255,-8.80788,10.28794,-6.41995
Ak,2263,1739354319033,0.2671,0.32572,8.72094,-6.21014,6.5382,-2.92579
Ak,2264,1739354319047,0.06849,2.18973,13.18356,1.99503,3.52468,-2.24298
Ak,2265,1739354319069,0.47049,1.64178,8.38116,19.23695,2.52907,-5.81343
Ak,2266,1739354319085,1.01845,-6.74507,6.3688,27.9075,-15.12483,4.97803
Ak,2267,1739354319097,1.01845,-6.74507,6.3688,21.04506,1.15963,-5.1001
Ak,2268,1739354319118,0.06849,-3.68465,9.9341,8.11362,3.39498,-3.41787
Ak,2269,1739354319133,-2.50379,-1.54786,11.77418,17.40214,-8.59426,3.98624
Ak,2270,1739354319148,-0.14925,0.35683,10.6017,19.39335,3.86036,-5.13825
Ak,2271,1739354319161,2.47089,-1.299,8.11316,16.48664,2.64351,-2.42989
Ak,2272,1739354319179,2.47089,-1.299,8.11316,11.37509,-2.41463,3.60097
Ak,2273,1739354319197,1.44676,-4.15843,8.79273,-29.74995,-14.03004,24.96264
Ak,2274,1739354319215,-1.4988,-4.29003,9.12294,-47.83871,-23.61228,39.70601
Ak,2275,1739354319233,0.3676,-0.61226,10.45813,6.45428,-19.32087,17.29533
Ak,2276,1739354319249,-0.57517,-0.91137,11.25973,23.19649,-14.57171,7.31637
Ak,2277,1739354319269,-0.19232,1.034,10.18774,24.74903,-14.10633,5.94312
Ak,2278,1739354319284,-1.86491,-3.40229,8.68983,27.56419,-10.36804,1.34655
Ak,2279,1739354319299,-1.86491,-3.40229,8.68983,22.83029,-9.65853,1.61357
Ak,2280,1739354319316,0.34367,-4.33071,11.14009,12.75216,-7.43081,0.74003
Ak,2281,1739354319331,-1.8003,-7.70698,9.0679,9.87978,-4.38677,-2.72361
Ak,2282,1739354319350,0.6667,-1.83021,8.59891,-8.56756,5.66847,-5.20309
Ak,2283,1739354319365,-0.90299,0.14148,11.79572,-15.26597,6.04612,-3.50179
Ak,2284,1739354319379,-0.90299,0.14148,11.79572,-21.88427,7.85423,-2.58629
Ak,2285,1739354319394,-0.62542,-2.33031,12.34846,-19.39335,6.24448,-2.06369
Ak,2286,1739354319415,-0.44357,-4.29003,8.22084,-33.78578,7.51092,2.02173
Ak,2287,1739354319433,0.62124,-1.37079,11.81007,-32.4316,6.36273,3.01734
Ak,2288,1739354319448,0.37478,-5.23998,7.09382,-22.78452,8.27002,-0.77055
Ak,2289,1739354319465,-0.47468,-0.56441,10.81227,-12.97722,7.83897,-2.91053
Ak,2290,1739354319486,-1.84816,-1.36122,9.54407,5.1268,5.71043,-5.06195
Ak,2291,1739354319501,-1.84816,-1.36122,9.54407,5.37856,6.88533,-4.28378
Ak,2292,1739354319514,-1.67348,-1.62682,9.96282,2.46422,4.95896,-1.09097
Ak,2293,1739354319533,-1.41266,-3.34726,8.63959,2.40319,3.086,1.16726
Ak,2294,1739354319549,0.56142,-5.20409,10.40788,3.34158,2.49092,1.19015
Ak,2295,1739354319566,0.07567,-4.10339,8.07727,1.77378,2.01792,1.72038
Ak,2296,1739354319584,1.34865,-2.52413,8.71376,-4.74534,-0.48827,4.85597
Ak,2297,1739354319600,-0.56321,-0.91376,10.00349,-10.52063,-1.20922,5.85539
Ak,2298,1739354319611,-0.56321,-0.91376,10.00349,-19.67181,-6.04612,11.98924
Ak,2299,1739354319628,0.72652,1.1991,9.59671,-17.65771,-6.00797,9.52502
Ak,2300,1739354319647,-0.30479,-4.84756,10.01546,-12.13801,-5.08103,6.02704
Ak,2301,1739354319664,-0.91496,-5.27827,8.13709,-4.89411,-2.9029,0.97272
Ak,2302,1739354319682,-0.08943,-4.302,11.0348,-4.03965,-2.15905,-0.06866
Ak,2303,1739354319697,-0.08943,-4.302,11.0348,-4.38677,-1.67842,-0.04578
Ak,2304,1739354319711,-0.14207,0.14865,10.95344,0.8621,0.48827,-3.13177
