ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,2501,1739354406524,0.94367,-1.6014,10.27807,-0.93076,9.09397,-5.59981
Abj,2502,1739354406541,0.74985,-1.05763,10.13659,1.57161,-1.0986,-4.80638
Abj,2503,1739354406562,0.51984,-2.07787,8.2681,-0.01526,5.55404,-4.86741
Abj,2504,1739354406580,0.99392,-1.39531,9.35564,3.09744,3.17373,-5.84394
Abj,2505,1739354406600,0.45972,-0.79173,8.62044,0.96128,0.06103,-3.46364
Abj,2506,1739354406615,0.45972,-0.79173,8.62044,-3.31106,5.55404,-4.44018
Abj,2507,1739354406621,1.00857,-1.08156,8.94377,-2.33453,1.831,-3.89088
Abj,2508,1739354406638,0.12203,-1.27777,10.31396,-6.66789,-1.34273,-4.37914
Abj,2509,1739354406656,0.07418,-3.20878,10.33071,-3.73829,-2.80753,-5.35568
Abj,2510,1739354406673,0.07418,-3.20878,10.33071,-3.98243,4.82164,-5.84394
Abj,2511,1739354406691,0.93888,-4.4327,8.05514,8.03352,-2.1972,-6.51531
Abj,2512,1739354406709,1.01815,-2.04676,8.80469,3.46364,6.83574,-5.72188
Abj,2513,1739354406725,0.56291,-0.28146,9.36999,3.89088,-2.3803,-5.17258
Abj,2514,1739354406749,0.88624,0.32004,10.6014,-2.76176,-3.72303,-6.82048
Abj,2515,1739354406764,0.58923,-2.03719,9.66252,-2.39556,2.80753,-7.85042
Abj,2516,1739354406772,0.58923,-2.03719,9.66252,-0.25939,1.4648,-7.24008
Abj,2517,1739354406790,0.28265,-3.94636,9.46601,2.54814,2.86857,-8.82695
Abj,2518,1739354406808,1.14975,-2.35334,10.81466,0.41198,2.68547,-8.03352
Abj,2519,1739354406825,0.87906,-1.666,10.62294,0.22888,-1.03757,-6.88151
Abj,2520,1739354406843,0.5653,-2.34856,9.5354,1.75471,0.9155,-8.82695
Abj,2521,1739354406859,1.19282,-1.64207,10.38336,-0.50353,2.50237,-9.19315
Abj,2522,1739354406877,1.19282,-1.64207,10.38336,-1.17489,-9.3381,-8.64385
Abj,2523,1739354406904,1.27448,-2.68654,10.79791,0.10681,-9.03294,-8.82695
Abj,2524,1739354406913,1.27448,-2.68654,10.79791,2.79228,2.50237,-11.14622
Abj,2525,1739354406923,0.10528,-4.1333,9.61197,3.76881,3.1127,-8.94902
Abj,2526,1739354406940,1.25504,-1.36182,10.16531,5.41671,-6.9578,-11.57345
Abj,2527,1739354406958,0.65623,0.35593,8.6683,-2.51763,0.67137,-9.49832
Abj,2528,1739354406975,0.65623,0.35593,8.6683,-7.76649,-5.18784,-9.01005
Abj,2529,1739354406991,1.6002,0.59073,9.81087,-6.85099,1.03757,-9.37625
Abj,2530,1739354407008,0.36879,-3.65414,9.54258,-1.78523,-1.15963,-9.98658
Abj,2531,1739354407040,0.40229,-5.60668,9.59043,7.60628,-4.33337,-11.57345
Abj,2532,1739354407055,0.38315,-3.14866,9.77019,8.46075,-2.9296,-11.87862
Abj,2533,1739354407062,1.10189,-0.92812,9.89941,5.29464,-2.50237,-12.67205
Abj,2534,1739354407074,1.10189,-0.92812,9.89941,-0.25939,-11.96254,-11.63448
