ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,2251,1739354532383,0.25605,1.77105,11.29605,-1.9144,-11.78574,-1.53624
HS,2252,1739354532401,-2.21805,-4.19205,9.984,-8.77628,7.4685,-2.02469
HS,2253,1739354532416,-0.222,-6.16905,7.59495,-6.88552,11.25003,1.82774
HS,2254,1739354532432,-0.222,-6.16905,7.59495,6.97218,-6.04256,1.54412
HS,2255,1739354532449,-1.965,-0.699,12.18,-2.26103,4.24633,-0.13393
HS,2256,1739354532465,-0.94905,2.38005,9.726,-1.9144,-7.44487,-1.95379
HS,2257,1739354532482,-1.68195,-3.588,7.77705,0.11817,-6.95642,-1.18173
HS,2258,1739354532499,0.22005,-3.35595,9.534,1.93803,-5.82985,1.19748
HS,2259,1739354532516,-4.00005,-3.65805,10.70205,6.06619,-9.46956,2.87553
HS,2260,1739354532533,-1.88595,0.036,11.07405,11.66757,-8.00422,0.70904
HS,2261,1739354532549,-1.88595,0.036,11.07405,7.67334,4.31724,2.03257
HS,2262,1739354532563,1.73595,2.11605,8.052,-5.48321,-11.08459,-1.11082
HS,2263,1739354532584,0.26595,4.82895,12.34305,-15.56726,5.57774,-2.37133
HS,2264,1739354532600,-1.479,-8.52795,7.93695,-10.24162,-17.17441,0.00788
HS,2265,1739354532617,-0.897,-4.455,11.58405,-3.52154,-11.78574,-0.34664
HS,2266,1739354532633,-5.57805,-5.41995,8.076,9.98164,6.69644,5.11293
HS,2267,1739354532647,2.847,3.08595,10.37895,15.23638,-24.94229,3.43488
HS,2268,1739354532668,-2.23305,0.25095,10.07805,-1.21324,3.61608,-1.32353
HS,2269,1739354532684,-2.23305,0.25095,10.07805,-10.52523,-7.72061,-3.56093
HS,2270,1739354532699,-4.49295,-3.435,10.365,-2.82038,-4.78205,0.63813
HS,2271,1739354532714,-0.07095,-6.258,6.50295,5.43594,-5.2705,0.28361
HS,2272,1739354532733,-2.26605,-1.58205,10.45095,9.5641,-1.07143,1.26839
HS,2273,1739354532749,-0.25995,2.94705,10.24305,-2.12711,-17.80466,-1.67017
HS,2274,1739354532762,-1.82805,0.58395,11.325,-12.4869,10.12345,-1.88288
HS,2275,1739354532776,-1.82805,0.58395,11.325,-18.1513,-2.33194,-1.67017
HS,2276,1739354532795,-3.77205,-7.81395,8.739,-7.72061,-10.45433,8.2642
HS,2277,1739354532817,2.27205,-4.086,9.204,2.21377,-10.02891,2.80463
HS,2278,1739354532833,-0.53805,-3.354,10.18305,14.60613,8.4454,6.0268
HS,2279,1739354532843,0.05295,-0.672,6.97005,13.76316,4.80568,4.9081
HS,2280,1739354532864,-0.47295,2.26905,8.86605,-4.1518,-14.16495,0.70904
HS,2281,1739354532873,-2.226,-0.00405,13.20195,-4.92386,2.84402,3.43488
HS,2282,1739354532893,-3.74595,-6.13395,8.13105,-5.97165,5.2311,4.55358
HS,2283,1739354532912,-3.74595,-6.13395,8.13105,-1.77259,-10.31252,4.34875
HS,2284,1739354532932,-1.37295,-4.89105,9.07695,14.25161,-7.79151,3.50579
HS,2285,1739354532949,-1.84995,-2.84895,9.153,10.8246,-6.94855,2.38709
HS,2286,1739354532966,-0.99495,3.22695,10.386,4.24633,-12.47902,2.94644
HS,2287,1739354532982,1.45305,2.025,11.12595,-11.78574,-10.52523,-0.83509
HS,2288,1739354532998,1.47495,-3.14295,10.59705,-6.46798,-5.75894,1.26839
HS,2289,1739354533014,0.63195,-7.51995,6.89595,4.45904,-27.4633,5.68016
HS,2290,1739354533032,1.69305,-1.95795,7.43205,20.27841,-21.01896,5.46745
HS,2291,1739354533048,1.365,2.82,17.172,-4.2227,-5.4123,-0.48057
HS,2292,1739354533065,1.365,2.82,17.172,10.7537,10.06042,6.93279
HS,2293,1739354533082,-0.28605,-0.84705,5.77995,-3.31671,-12.69173,4.06514
HS,2294,1739354533097,0.78495,2.7,12.31605,-8.35086,7.74424,0.49632
HS,2295,1739354533115,-2.00295,-4.76595,6.951,-4.64812,-5.62501,5.18384
HS,2296,1739354533133,0.51195,-2.44605,9.37095,2.70221,-10.09981,6.37344
HS,2297,1739354533148,-2.226,-4.84995,7.815,8.30359,3.75789,6.58615
HS,2298,1739354533163,1.93905,2.98305,14.265,-1.21324,-1.21324,4.34875
HS,2299,1739354533182,1.93905,2.98305,14.265,6.76735,3.12763,6.31041
HS,2300,1739354533198,-3.83895,-1.02705,8.50905,-11.01368,3.34034,1.33929
HS,2301,1739354533214,0.39495,1.52505,9.84495,-11.08459,3.89969,3.50579
HS,2302,1739354533231,-4.704,-3.64095,9.44295,-16.26054,-8.13815,2.73372
HS,2303,1739354533247,-1.41195,-7.896,8.08605,10.47797,-20.88503,9.24897
HS,2304,1739354533263,-5.81205,-4.527,9.61995,0.60662,8.24057,9.73742
HS,2305,1739354533280,0,-1.788,10.72395,10.12345,32.10354,10.78521
HS,2306,1739354533295,0,-1.788,10.72395,-1.9853,9.43017,6.65705
HS,2307,1739354533312,-3.83895,3.12705,12.49305,-4.1518,22.51581,5.39655
HS,2308,1739354533328,-0.885,-3.46905,8.856,-5.69592,6.83825,7.63395
HS,2309,1739354533350,-4.572,-2.95905,9.55605,-4.71115,12.58144,8.82355
HS,2310,1739354533359,-0.48705,-6.77295,9.783,6.06619,9.43017,8.47691
HS,2311,1739354533371,-2.997,-1.06695,11.32305,5.57774,7.88605,6.16861
