ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,2251,1739354791781,1.36695,-0.339,8.37,-5.06566,5.56199,-3.07249
HS,2252,1739354791799,-2.24205,-6.294,9.49605,-1.70168,-6.47586,-5.03415
HS,2253,1739354791815,-2.24205,-6.294,9.49605,6.55464,3.25368,-6.01892
HS,2254,1739354791831,-3.78,-4.218,7.86,8.72901,-5.14444,-7.34245
HS,2255,1739354791848,0.63195,-0.65505,11.28195,4.94749,3.32459,-4.61661
HS,2256,1739354791864,-0.61395,0,9.08895,1.51261,-4.7269,-5.31776
HS,2257,1739354791881,1.42905,-2.07795,10.92,1.79622,11.4391,-4.05726
HS,2258,1739354791898,-0.98805,0.009,11.754,-1.42595,0.94538,-3.63971
HS,2259,1739354791915,-2.199,-3.21,7.99695,3.05673,6.75159,-4.68751
HS,2260,1739354791932,-2.199,-3.21,7.99695,6.3498,-13.62136,-4.82932
HS,2261,1739354791947,-4.728,-2.68305,8.44005,10.89551,-11.02944,-7.20853
HS,2262,1739354791965,-2.49105,-0.069,10.56105,3.26944,5.00264,-7.48426
HS,2263,1739354791981,-0.98295,-2.7,10.128,-6.67281,7.59456,-5.80621
HS,2264,1739354791997,-0.102,-2.92305,9.57705,-8.70538,-4.656,-5.87711
HS,2265,1739354792016,0.55995,0.438,8.08095,-7.51577,3.45852,-6.50737
HS,2266,1739354792030,0.78495,-5.53995,7.28805,5.50684,-23.27999,-5.6644
HS,2267,1739354792047,-0.945,-2.13495,11.28405,2.77312,-24.95804,-10.84824
HS,2268,1739354792063,-0.945,-2.13495,11.28405,2.28467,-6.33405,-6.7122
HS,2269,1739354792080,-0.74805,-2.05095,9.44805,-3.1749,-5.70379,-3.3561
HS,2270,1739354792098,1.57095,0.057,10.07805,-0.58298,4.08877,-1.1187
HS,2271,1739354792121,-2.022,-3.342,8.229,-3.94696,7.94119,-4.26209
HS,2272,1739354792138,1.69995,-1.323,10.056,-2.26103,13.47167,-1.88288
HS,2273,1739354792146,-1.01895,-3.093,8.634,1.93803,13.88921,-0.97689
HS,2274,1739354792163,-1.40895,0.924,12.927,-2.96219,9.41441,-3.49791
HS,2275,1739354792180,-1.40895,0.924,12.927,-1.21324,12.49478,-3.56881
HS,2276,1739354792196,-1.33995,-3.28695,8.98605,4.59297,-6.27102,-3.07249
HS,2277,1739354792212,-1.62195,0.306,9.52695,4.45904,-3.32459,-3.98635
HS,2278,1739354792230,-0.33705,-3.816,9.91005,3.47427,0.24422,-3.07249
HS,2279,1739354792246,-2.36895,2.09205,10.947,-3.45064,-1.15809,-4.33299
HS,2280,1739354792272,1.69005,-3.76995,7.78605,-2.47375,-0.87448,-6.15285
HS,2281,1739354792287,-3.42,-2.11395,9.52005,1.79622,-4.7269,-4.12816
HS,2282,1739354792302,-1.158,-5.86095,7.81695,10.89551,-19.08093,-5.17596
HS,2283,1739354792321,-4.10295,1.11105,12.321,2.56828,-10.25738,-7.34245
HS,2284,1739354792329,-4.10295,1.11105,12.321,3.82879,2.13498,-5.31776
HS,2285,1739354792345,-1.206,-0.04005,8.33895,-10.45433,-1.71744,-7.83878
HS,2286,1739354792362,-1.797,-3.25305,8.80395,-7.23216,6.33405,-3.63971
HS,2287,1739354792379,3.453,-4.87695,6.678,-0.72479,-1.01628,-5.45957
HS,2288,1739354792395,-0.94005,-2.53695,12.09105,2.63919,5.90863,-4.4748
HS,2289,1739354792412,0.00495,-3.378,9.22305,6.97218,-2.63131,-4.4039
HS,2290,1739354792429,0.00495,-3.378,9.22305,9.28836,5.63289,-3.00158
HS,2291,1739354792447,-2.47695,0.62895,10.482,5.43594,4.51419,-4.26209
HS,2292,1739354792462,-1.32495,0.852,11.17395,-1.42595,4.15967,-3.49791
HS,2293,1739354792480,-0.19005,2.832,9.19905,-9.47744,2.26891,-3.91545
HS,2294,1739354792495,-1.22205,-3.74205,8.30805,-12.20328,-2.27679,-3.427
HS,2295,1739354792511,-1.96005,-5.592,10.18995,-8.56357,-11.51788,-4.4039
HS,2296,1739354792529,-1.617,-6.603,9.489,0.67752,-6.8934,-3.98635
HS,2297,1739354792545,-0.06105,2.12295,11.74605,7.18489,-17.95435,-5.03415
HS,2298,1739354792561,-0.06105,2.12295,11.74605,1.37868,-9.76893,-3.49791
HS,2299,1739354792579,1.422,-1.695,11.40405,-8.56357,4.09665,-7.20853
HS,2300,1739354792595,0.465,-0.64095,9.19395,-5.69592,3.52942,-4.96325
HS,2301,1739354792611,-0.52095,-3.126,6.90795,1.86713,-8.65023,-3.427
HS,2302,1739354792628,-1.78305,-0.81795,11.01105,2.35557,0.94538,-3.70274
HS,2303,1739354792645,-1.23405,-3.648,9.321,4.24633,-2.56041,-3.2852
HS,2304,1739354792661,0.069,-0.63405,10.42005,4.24633,-2.62343,-1.60715
HS,2305,1739354792678,0.069,-0.63405,10.42005,-0.37027,0.44906,0.63813
HS,2306,1739354792694,1.27605,0.32805,10.44405,-3.52154,3.04097,-1.39444
HS,2307,1739354792711,-1.227,-1.50795,8.835,-4.43541,0.03151,-1.88288
HS,2308,1739354792727,-1.017,-3.342,9.108,-3.73425,-7.38972,-1.0478
HS,2309,1739354792744,-2.95095,-2.31,9.10995,0.04727,-11.30517,0.35452
HS,2310,1739354792761,-0.53805,-3.46905,8.076,8.93384,-13.33774,0.35452
HS,2311,1739354792777,-0.63105,0.26295,9.651,9.42229,-14.38554,0.21271
HS,2312,1739354792793,-0.63105,0.26295,9.651,7.4685,-7.52365,0.21271
HS,2313,1739354792810,-1.03605,-0.97095,8.67,-3.38761,1.64654,-0.06303
HS,2314,1739354792827,0.87405,0.366,10.29495,-6.74371,7.16913,0.70116
HS,2315,1739354792845,-1.845,-1.29495,8.77005,-4.71115,2.89917,1.47322
HS,2316,1739354792861,2.181,-3.45705,8.337,1.02416,-6.83037,2.10347
HS,2317,1739354792877,-3.86595,-2.298,12.141,3.26944,-3.75001,3.22217
HS,2318,1739354792893,0.51195,-0.76095,8.96895,9.42229,-3.39549,4.69539
HS,2319,1739354792910,-2.23995,-1.23705,10.24995,7.88605,-13.33774,9.24109
HS,2320,1739354792926,-2.23995,-1.23705,10.24995,3.12763,-4.09665,5.39655
HS,2321,1739354792945,0.50805,0.97395,11.07405,-5.62501,-0.94538,3.64759
HS,2322,1739354792960,-0.79395,-2.59995,9.08895,-6.18436,-8.22481,4.20694
HS,2323,1739354792976,-2.274,-2.65005,8.95695,-6.81462,-11.73059,4.55358
HS,2324,1739354792993,2.172,-4.46205,9.48105,-7.37397,-14.17283,3.64759
HS,2325,1739354793009,-1.55505,-2.42205,10.21395,3.61608,-15.2285,3.92333
HS,2326,1739354793026,-1.23,-2.41995,8.97105,13.76316,-4.86871,4.8372
HS,2327,1739354793043,-0.89205,3.22995,12.70395,-2.96219,22.42915,3.78152
HS,2328,1739354793060,-0.89205,3.22995,12.70395,2.35557,10.2495,5.39655
HS,2329,1739354793076,-1.08795,-0.627,8.30295,-9.61137,6.8934,4.27785
HS,2330,1739354793093,-0.78195,-2.64,8.87595,-1.9853,1.01628,5.11293
HS,2331,1739354793109,-0.552,-6.89505,9.60795,-5.2705,-3.81303,5.46745
HS,2332,1739354793126,-1.71795,-1.989,8.46405,7.11399,-0.03939,5.39655
HS,2333,1739354793143,1.54005,0.09795,9.41205,4.80568,-6.40495,4.76629
HS,2334,1739354793159,-1.81605,1.623,11.68905,-2.33194,7.79939,3.43488
HS,2335,1739354793175,-1.81605,1.623,11.68905,-1.84349,3.67123,3.36398
HS,2336,1739354793192,-1.02795,-3.792,8.62395,-3.87606,10.18647,4.13604
HS,2337,1739354793209,-1.50495,-1.728,8.598,-1.42595,1.01628,3.92333
HS,2338,1739354793225,-4.44495,-2.71905,10.84605,-0.02363,6.68069,5.18384
HS,2339,1739354793242,0.366,-3.117,10.29495,1.16597,7.24004,2.73372
