ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,2501,1739354406329,-0.34786,1.00528,10.38395,3.17373,-1.59831,-9.28088
Ak,2502,1739354406348,0.13071,0.51476,10.21885,2.74269,-0.576,-9.89885
Ak,2503,1739354406363,-0.26889,-3.15823,6.97179,3.95572,-0.22888,-9.94462
Ak,2504,1739354406379,-0.08943,-3.15583,10.17817,9.20841,-0.46538,-9.05964
Ak,2505,1739354406397,-0.50339,-4.19671,9.27368,17.80267,-2.57866,-6.44665
Ak,2506,1739354406420,0.24078,1.60349,12.53271,19.6947,-2.70073,-4.07016
Ak,2507,1739354406432,0.24078,1.60349,12.53271,26.14898,-2.95249,-2.55959
Ak,2508,1739354406447,1.90618,-0.58834,8.23281,21.88427,-2.46804,-2.63969
Ak,2509,1739354406466,0.92513,0.58175,9.97957,14.85018,-4.03202,-1.4114
Ak,2510,1739354406485,0.30538,-1.88046,9.8695,9.16645,-6.82429,-0.42342
Ak,2511,1739354406493,-0.38375,-0.8013,9.25215,8.20517,-8.91087,0.04196
Ak,2512,1739354406512,-0.38375,-0.8013,9.25215,38.71041,-7.38504,-1.52202
Ak,2513,1739354406532,-2.47986,-2.32792,6.69901,30.27255,-9.86833,-2.94104
Ak,2514,1739354406547,-2.47986,-2.32792,6.69901,25.45091,-11.37891,-2.77702
Ak,2515,1739354406564,0.74088,-1.25833,12.33171,-29.81098,-14.19407,-4.55843
Ak,2516,1739354406581,-1.37677,-0.97119,11.55165,-12.29822,-6.75181,-7.83134
Ak,2517,1739354406599,-0.11815,-0.29163,10.09203,-11.77562,2.65877,-14.08726
Ak,2518,1739354406619,0.00867,-3.4334,9.53929,-8.0564,3.1127,-12.59957
Ak,2519,1739354406634,0.00867,-3.4334,9.53929,-6.49242,9.51739,-16.04414
Ak,2520,1739354406648,-0.59432,-4.96242,10.46531,-2.78846,16.62396,-19.77099
Ak,2521,1739354406666,-1.17338,-4.5676,10.30499,-2.86094,21.24724,-22.63956
Ak,2522,1739354406683,0.26231,-0.9664,10.75723,-9.72338,22.92947,-23.80682
Ak,2523,1739354406694,-0.233,1.34746,9.59193,-8.67818,22.11315,-22.61667
Ak,2524,1739354406712,0.9323,0.2013,9.74028,-14.9074,26.32063,-26.05743
Ak,2525,1739354406731,0.9323,0.2013,9.74028,-11.93202,22.34965,-21.73169
Ak,2526,1739354406748,0.23599,0.75643,8.82862,-9.42965,19.65274,-18.62662
Ak,2527,1739354406767,0.03021,-3.82582,8.10599,12.43936,8.82695,-5.31753
Ak,2528,1739354406783,0.44177,-1.37318,9.42443,22.49461,5.67992,-0.43868
Ak,2529,1739354406802,0.39631,-3.66311,8.82862,28.45299,-2.9563,6.70985
Ak,2530,1739354406816,0.67627,0.12473,9.20668,18.89364,-5.43197,6.83574
Ak,2531,1739354406831,0.67627,0.12473,9.20668,-2.60155,-15.7962,9.09016
Ak,2532,1739354406853,0.63081,-2.06949,8.13949,-24.66892,-14.91884,3.07837
Ak,2533,1739354406864,0.12832,0.71815,10.25713,-27.79306,-14.85018,2.07132
Ak,2534,1739354406883,-0.05115,-3.34008,5.98355,-28.59413,-12.05409,0.31661
Ak,2535,1739354406901,0.54706,0.55783,11.35544,-14.29706,-8.29291,-0.11444
Ak,2536,1739354406910,0.54706,0.55783,11.35544,-6.3551,-6.85481,0.18691
Ak,2537,1739354406930,0.27188,-3.84018,10.45574,4.73009,-3.66582,-0.29754
Ak,2538,1739354406947,-0.54407,-7.13031,7.31396,-16.80706,5.75621,-10.34134
Ak,2539,1739354406965,-0.60867,-0.91137,12.35803,-52.74426,5.09629,-16.3989
Ak,2540,1739354406982,-0.32393,0.52433,10.64716,7.70546,-1.16726,-3.32632
Ak,2541,1739354406998,0.09242,0.72054,12.05414,6.71367,1.65553,-6.28262
Ak,2542,1739354407015,-0.12772,-4.42403,10.47009,35.57482,-0.03433,-0.90787
Ak,2543,1739354407037,-0.68764,-2.26331,9.26172,23.21175,-4.7339,0.79343
Ak,2544,1739354407049,-0.68764,-2.26331,9.26172,13.72869,-2.50237,-1.24355
Ak,2545,1739354407064,2.06411,-3.64158,9.85275,9.34955,-0.65992,-2.85712
