ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,2001,1739354102886,1.74616,-2.58814,9.75105,5.29464,-3.53993,-0.47301
Abj,2002,1739354102902,-0.28265,-3.18963,9.15943,9.25418,-3.90613,-0.41198
Abj,2003,1739354102912,0.65862,-0.97597,9.8348,6.45428,-4.3944,0.13733
Abj,2004,1739354102930,0.77856,0.0323,9.57847,-1.35799,-6.83574,0.86973
Abj,2005,1739354102947,0.77856,0.0323,9.57847,-6.30169,-1.95307,1.29696
Abj,2006,1739354102966,0.74746,-0.25035,8.81905,-5.75239,1.15963,2.02936
Abj,2007,1739354102980,0.35444,-3.54646,8.91745,0.04578,3.41787,1.66316
Abj,2008,1739354102998,0.72084,-3.79083,9.83959,3.34158,0.1831,1.78523
Abj,2009,1739354103015,0.14118,-2.9668,10.29961,7.48422,-2.1972,2.45659
Abj,2010,1739354103039,0.54377,-1.37378,11.38714,11.20725,-6.10334,0.44249
Abj,2011,1739354103063,-0.19172,0.6003,9.11635,1.20541,-7.81227,1.29696
Abj,2012,1739354103081,1.34148,-0.4322,9.53061,-5.87446,-0.9155,0.62559
Abj,2013,1739354103096,0.77139,-3.54407,10.39293,-0.38146,3.53993,2.27349
Abj,2014,1739354103104,0.77139,-3.54407,10.39293,-2.94486,2.7465,0.80869
Abj,2015,1739354103113,0.57966,-2.67458,10.48894,-1.29696,1.4648,1.60213
Abj,2016,1739354103130,-0.15823,-1.03579,10.95584,-4.59276,-1.89203,0.93076
Abj,2017,1739354103148,-0.15823,-1.03579,10.95584,0.96128,-1.95307,-0.16784
Abj,2018,1739354103166,0.11964,-2.54507,9.9667,6.69841,-4.08923,-0.71714
Abj,2019,1739354103181,1.26461,-3.27577,8.76641,9.07108,-4.7606,0.56456
Abj,2020,1739354103199,1.47787,0.36072,10.31157,-3.12796,-5.73714,0.44249
Abj,2021,1739354103224,0.067,-1.65643,9.57129,-1.11386,-4.3944,0.07629
Abj,2022,1739354103242,-0.29462,-2.19063,8.44547,1.14438,-7.93434,-0.53404
Abj,2023,1739354103257,0.79053,-0.15912,10.3355,-16.1891,-6.4085,0.56456
Abj,2024,1739354103271,0.79053,-0.15912,10.3355,-11.36746,-0.06103,1.72419
Abj,2025,1739354103279,0.84556,-2.63599,10.06242,-10.8792,0.7324,1.17489
Abj,2026,1739354103297,0.87188,-5.10359,8.58694,6.75181,-1.03757,2.70073
Abj,2027,1739354103315,0.6993,-1.15573,9.31496,-3.73829,-7.1409,1.29696
Abj,2028,1739354103331,-0.20608,0.17378,10.44078,-5.87446,-6.83574,3.86036
Abj,2029,1739354103349,-0.20608,0.17378,10.44078,-5.20309,-4.51647,3.06693
Abj,2030,1739354103368,0.41426,-3.67807,8.25613,-1.23593,-8.91087,1.78523
Abj,2031,1739354103388,0.87428,-3.42891,9.39422,0.04578,-6.9578,3.55519
Abj,2032,1739354103407,1.04447,-4.30349,10.45544,0.35094,-4.9437,3.61623
Abj,2033,1739354103424,0.74746,-1.53171,10.49612,-4.04346,-8.36157,5.14206
Abj,2034,1739354103440,0.82881,-1.17727,10.74048,-0.62559,-8.48364,4.34863
Abj,2035,1739354103454,0.29701,-3.15344,9.69841,6.81285,-1.15963,4.89793
Abj,2036,1739354103461,0.29701,-3.15344,9.69841,1.26644,-2.13617,4.10449
Abj,2037,1739354103481,0.45972,-1.23948,9.62154,-3.31106,-3.1127,5.32516
Abj,2038,1739354103499,0.85035,-1.33549,9.15464,-1.11386,0.42723,6.60686
Abj,2039,1739354103515,1.03968,-5.04108,8.28006,5.53878,1.58687,6.54583
Abj,2040,1739354103533,0.5342,-2.11884,9.64068,3.03641,0.24413,6.91203
Abj,2041,1739354103550,0.5342,-2.11884,9.64068,-5.56929,-3.53993,6.85099
Abj,2042,1739354103568,-0.47198,0.47079,9.86351,-1.29696,-2.50237,5.93549
Abj,2043,1739354103589,0.3664,-2.60249,7.00828,4.74534,-2.86857,6.48479
Abj,2044,1739354103604,1.16411,-4.34417,8.56272,4.98948,-2.68547,6.48479
Abj,2045,1739354103620,0.39511,-2.82054,10.61576,2.67021,1.52583,6.97306
Abj,2046,1739354103631,0.39511,-2.82054,10.61576,4.19604,1.34273,5.87446
Abj,2047,1739354103649,0.62991,-2.00369,10.85055,5.78291,-2.62443,4.47069
Abj,2048,1739354103667,-0.26351,-1.68515,10.18236,8.03352,-4.15027,5.32516
Abj,2049,1739354103683,1.1665,-2.57139,10.35943,4.07398,-0.7324,3.18899
Abj,2050,1739354103699,0.81924,0.09242,10.58704,-5.01999,-1.2817,5.69136
Abj,2051,1739354103717,-0.06221,-0.22134,9.90419,-6.42376,4.69957,3.92139
Abj,2052,1739354103745,0.67777,-3.86501,8.51725,1.57161,6.10334,3.55519
Abj,2053,1739354103757,1.15214,-3.63739,11.35843,-1.17489,2.13617,6.36273
Abj,2054,1739354103764,1.15214,-3.63739,11.35843,-5.20309,3.60097,4.22656
Abj,2055,1739354103781,0.85274,-1.83111,12.61616,-0.07629,2.50237,6.36273
Abj,2056,1739354103800,-0.09123,-2.50439,9.25753,11.14622,0.79343,2.51763
Abj,2057,1739354103817,0.39751,-1.06481,7.69801,13.46548,-1.40377,3.67726
Abj,2058,1739354103833,0.39751,-1.06481,7.69801,2.05988,-1.831,3.37209
Abj,2059,1739354103850,0.44058,0.87099,10.26132,-7.33926,0.85447,4.53173
Abj,2060,1739354103866,0.68495,-1.35942,10.00738,-4.95896,2.3803,5.44723
Abj,2061,1739354103890,0.89342,-3.28295,9.22643,-1.78523,2.62443,5.32516
Abj,2062,1739354103912,0.14118,-1.36182,9.16421,-7.58339,2.13617,4.71483
Abj,2063,1739354103925,0.24437,-1.29212,10.44557,-10.3299,13.24424,6.97306
Abj,2064,1739354103931,0.24437,-1.29212,10.44557,-8.1327,25.44328,6.05756
Abj,2065,1739354103949,1.13061,-4.22662,10.79073,9.62038,12.4508,6.60686
Abj,2066,1739354103967,0.84796,-5.633,8.74248,24.08529,2.99063,4.16553
Abj,2067,1739354103982,0.09811,-1.74975,8.12453,13.77065,-11.59634,4.34863
Abj,2068,1739354104000,0.81924,2.07817,11.9022,0.90024,-9.7043,5.08103
Abj,2069,1739354104018,-0.24437,-1.35464,9.61915,-3.06693,-0.85447,4.83689
Abj,2070,1739354104043,0.67777,-1.26341,9.43968,-9.84163,4.5775,3.92139
Abj,2071,1739354104064,0.77378,-4.14048,10.46501,-3.92139,4.5775,5.44723
Abj,2072,1739354104074,0.77378,-4.14048,10.46501,3.58571,2.7465,4.77586
Abj,2073,1739354104089,0.93649,-5.17298,10.24218,7.48422,-1.52583,5.20309
Abj,2074,1739354104098,0.22283,0.04457,9.84198,5.53878,2.44133,6.05756
Abj,2075,1739354104118,0.32572,1.1007,9.48276,-8.80406,5.61507,4.10449
Abj,2076,1739354104132,0.32572,1.1007,9.48276,-9.71956,18.66858,5.44723
Abj,2077,1739354104150,0.15553,-1.94865,8.57229,-2.02936,6.2254,4.95896
Abj,2078,1739354104165,0.2348,-5.26152,8.11974,4.37914,3.72303,2.70073
Abj,2079,1739354104183,0.55095,-1.67557,8.51964,-1.41903,5.79817,5.14206
Abj,2080,1739354104201,0.91017,0.06849,11.62433,-16.98253,10.986,4.59276
Abj,2081,1739354104229,-0.18455,-3.55843,10.29961,-1.78523,0.9155,3.25003
Abj,2082,1739354104248,0.22044,-4.49492,9.92124,9.07108,-8.72777,3.31106
Abj,2083,1739354104267,0.20369,-0.94487,10.2685,0.53404,-4.88267,4.65379
Abj,2084,1739354104278,0.75703,-0.16391,9.7343,-1.84626,-9.09397,1.29696
Abj,2085,1739354104283,0.75703,-0.16391,9.7343,-1.72419,-0.3662,3.49416
Abj,2086,1739354104298,0.22522,-1.69711,8.18914,-2.15143,-7.99537,4.22656
