ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,2251,1739354531604,0.3987,-1.11476,13.72194,28.29659,17.53565,-29.53633
Ak,2252,1739354531617,0.3987,-1.11476,13.72194,8.85747,11.56201,-18.89364
Ak,2253,1739354531631,-0.12772,-1.08844,10.32892,-16.91006,-2.5901,1.79667
Ak,2254,1739354531652,-1.60648,-3.19412,9.35504,-33.22122,-7.47277,13.66766
Ak,2255,1739354531665,-1.41745,-3.42862,4.82543,-29.90253,-6.11859,12.02357
Ak,2256,1739354531688,-1.41745,-3.42862,4.82543,-35.03696,-2.5901,11.95109
Ak,2257,1739354531704,-1.16859,-1.9666,5.8352,-8.68962,-2.64732,2.93342
Ak,2258,1739354531711,-1.16859,-1.9666,5.8352,15.24689,-2.03699,-6.0156
Ak,2259,1739354531728,-1.48923,-0.12413,13.01845,24.2722,-2.29257,-10.4367
Ak,2260,1739354531748,-3.99691,-2.24178,7.436,23.41011,-0.8621,-11.75655
Ak,2261,1739354531765,-1.73809,-2.05753,10.32174,21.52189,21.36168,-28.75816
Ak,2262,1739354531783,-1.73809,-2.05753,10.32174,12.35925,16.57056,-25.53865
Ak,2263,1739354531800,-3.21924,-4.92413,9.769,-2.85331,8.77736,-17.87896
Ak,2264,1739354531816,0.5016,0.96939,11.55165,-14.5412,-0.576,-7.6902
Ak,2265,1739354531836,0.24556,0.7325,7.00289,-43.89061,5.32135,-2.90671
Ak,2266,1739354531849,0.59013,2.05813,11.34826,-33.57979,1.86915,-2.98682
Ak,2267,1739354531866,-0.42682,-5.12513,8.94347,23.54362,0.96509,-18.49311
Ak,2268,1739354531883,-0.42682,-5.12513,8.94347,17.4708,-3.16992,-12.19141
Ak,2269,1739354531895,0.2336,-6.28086,8.7018,-22.67771,-9.66616,5.26031
Ak,2270,1739354531910,0.36042,1.31396,12.67867,-13.78591,1.66697,-4.63854
Ak,2271,1739354531928,0.58056,1.51735,9.434,32.20272,4.13501,-17.58905
Ak,2272,1739354531945,1.01127,-5.71376,8.5343,29.37612,3.9481,-15.6398
Ak,2273,1739354531965,-0.38853,-3.11516,10.29542,0.11062,-0.35094,-2.84187
Ak,2274,1739354531981,-0.38853,-3.11516,10.29542,-59.87373,-7.70165,23.24989
Ak,2275,1739354531997,-0.0344,-1.85175,9.07986,-63.63872,-0.63704,18.50074
Ak,2276,1739354532012,-1.58016,2.46969,9.38615,-6.81666,-1.44954,-1.51058
Ak,2277,1739354532032,-1.76201,1.37139,9.85993,43.28791,0.65611,-19.33613
Ak,2278,1739354532052,-1.63759,-0.12173,9.69243,38.43957,1.57161,-18.97375
Ak,2279,1739354532062,0.99452,-6.88146,9.2019,35.04459,3.05167,-18.50836
Ak,2280,1739354532080,0.99452,-6.88146,9.2019,16.70788,4.10068,-12.90856
