ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,2501,1739354990290,-2.508,1.37895,8.53995,5.85348,-33.07256,7.42124
HS,2502,1739354990306,-2.77905,2.91105,12.85305,-3.24581,-19.07305,-0.83509
HS,2503,1739354990322,-1.77795,-4.06995,6.66105,-5.55411,-3.39549,-1.1187
HS,2504,1739354990338,-1.77795,-4.06995,6.66105,13.62923,-28.52685,-5.38867
HS,2505,1739354990356,-2.18505,-5.712,5.904,18.87609,-43.08571,-14.41705
HS,2506,1739354990373,0.71595,0.603,18.462,8.16966,10.53311,-3.77364
HS,2507,1739354990390,1.722,-2.01795,9.24195,1.51261,-6.9643,-7.41336
HS,2508,1739354990405,1.40505,4.60395,11.457,-3.52154,-5.7747,-5.87711
HS,2509,1739354990422,0.88395,-2.205,8.67705,-3.80516,-0.11029,-3.56881
HS,2510,1739354990439,-1.83495,-2.463,8.95905,3.40337,-8.71325,-2.37133
HS,2511,1739354990455,-1.83495,-2.463,8.95905,10.05254,-5.42806,-2.86765
HS,2512,1739354990472,-2.925,-3.303,9.47895,1.93803,-3.81303,-3.21429
HS,2513,1739354990489,0.88605,0.627,13.07805,-7.65758,-11.93543,-1.39444
HS,2514,1739354990505,1.95105,3.318,11.847,-8.42176,6.60978,-3.07249
HS,2515,1739354990523,1.734,-0.18405,9.558,-13.6056,-28.45595,-2.09559
HS,2516,1739354990550,-2.07195,-0.67005,8.016,-12.76263,-31.81993,0.28361
HS,2517,1739354990563,-1.704,-6.76605,9.20595,8.30359,-44.41712,-1.25263
HS,2518,1739354990577,-0.258,-4.26795,10.13295,26.15552,-36.22382,-2.44223
HS,2519,1739354990594,-1.37595,0.96,9.771,5.50684,14.59037,-2.37133
HS,2520,1739354990610,2.27895,2.65995,15.13695,-19.90026,5.97953,-0.20483
HS,2521,1739354990627,2.27895,2.65995,15.13695,1.58351,2.27679,3.7185
HS,2522,1739354990644,-2.81895,0.225,6.642,-4.99476,6.19224,3.78152
HS,2523,1739354990660,-0.43005,-4.48395,8.62395,-2.0562,-5.56987,7.1455
HS,2524,1739354990676,-1.48605,-4.29195,10.839,9.84771,6.19224,3.22217
HS,2525,1739354990693,0.558,0.85695,9.07905,6.62554,-1.78834,-0.83509
HS,2526,1739354990710,-0.33405,0.82605,12.89595,-3.80516,7.66546,0.70904
HS,2527,1739354990728,-0.339,-1.23495,7.257,-6.60191,10.67492,2.10347
HS,2528,1739354990746,-0.516,-3.414,8.244,-3.31671,-16.48901,0.42542
HS,2529,1739354990764,-0.97305,-3.447,8.78505,0.323,8.36662,1.19748
HS,2530,1739354990781,-0.97305,-3.447,8.78505,2.70221,13.61348,-1.60715
HS,2531,1739354990798,-3.48495,-1.80495,7.26195,9.77681,12.70749,-1.95379
HS,2532,1739354990819,-1.24605,-1.43805,8.172,5.36503,16.55203,0.07878
HS,2533,1739354990832,0.02595,0.61305,11.33895,-8.91021,25.58042,0.07878
HS,2534,1739354990857,-0.21195,-4.359,9.06,-2.54465,4.44329,1.75683
HS,2535,1739354990874,-0.21195,-4.359,9.06,5.01839,-4.02574,1.40231
HS,2536,1739354990891,-2.68995,-2.22105,10.83705,6.62554,-5.49896,-0.76418
HS,2537,1739354990908,0.39,-2.09205,9.27495,7.88605,-13.54257,-2.1665
HS,2538,1739354990921,-0.123,-0.732,10.60905,8.16966,-4.93961,-2.65494
