ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,2251,1739354875677,0.28146,-0.48305,7.78295,33.75145,-9.0749,8.55993
Ak,2252,1739354875698,-0.36221,-4.7351,10.75723,21.29683,-3.67726,6.2254
Ak,2253,1739354875714,-0.24257,-4.59871,10.72852,-5.91642,-3.91758,7.40029
Ak,2254,1739354875733,0.0661,-0.65533,8.51516,-13.01536,-1.2283,6.01941
Ak,2255,1739354875747,0.0661,-0.65533,8.51516,-14.19788,-0.81251,4.9704
Ak,2256,1739354875765,0.10917,2.54866,11.28365,-2.50618,-0.55311,2.88001
Ak,2257,1739354875784,0.56859,-2.01446,8.6013,0.93076,-0.3395,2.00647
Ak,2258,1739354875800,-0.4986,-0.88744,8.30698,-11.61541,2.30782,0.84302
Ak,2259,1739354875812,0.49681,-1.14347,9.75464,-13.10691,2.63206,0.64466
Ak,2260,1739354875833,-0.99631,-3.40229,9.18993,-11.3522,2.04462,0.76673
Ak,2261,1739354875849,0.88684,-1.15543,10.79073,9.77678,1.26263,-0.4959
Ak,2262,1739354875868,0.88684,-1.15543,10.79073,9.86452,-0.19836,0.22125
Ak,2263,1739354875877,-1.38873,-2.08146,10.72852,11.30643,-3.07837,1.45336
Ak,2264,1739354875895,1.9325,-1.02383,11.04437,-1.42665,-2.96393,2.08658
Ak,2265,1739354875915,-1.16859,-1.72253,9.74986,-2.44515,-3.66582,2.33834
Ak,2266,1739354875933,-0.09661,0.43819,9.19472,-4.23037,-7.25534,4.0015
Ak,2267,1739354875950,-1.07767,-2.01685,9.65414,0.16021,-5.56548,3.36065
Ak,2268,1739354875966,-1.07767,-2.01685,9.65414,2.00266,-9.13212,5.57692
Ak,2269,1739354875987,2.93031,-0.02602,6.87129,17.98195,-0.1831,0.51115
Ak,2270,1739354876002,0.54945,-0.00449,15.43759,19.03859,-3.53612,6.78996
Ak,2271,1739354876015,-0.45314,-2.05514,7.49342,16.56674,-3.70396,11.1424
Ak,2272,1739354876031,-0.05833,-1.64836,9.75225,14.41532,-3.23858,11.88625
Ak,2273,1739354876050,-0.33111,-0.98315,9.62782,8.92994,-3.02115,12.88185
Ak,2274,1739354876066,-0.33111,-0.98315,9.62782,-5.2298,-0.87735,13.41589
Ak,2275,1739354876081,-1.29781,-0.92812,9.12294,-8.74303,2.84568,11.90913
Ak,2276,1739354876096,1.43001,-0.56201,10.43659,-10.3833,6.71748,9.77678
Ak,2277,1739354876111,0.66909,-2.89023,9.4675,-12.04646,8.52178,8.57137
Ak,2278,1739354876132,0.12353,-2.6988,9.55604,-6.03849,5.35568,8.51797
Ak,2279,1739354876148,0.12353,-2.6988,9.55604,-15.22401,6.34365,7.93052
Ak,2280,1739354876165,0.20489,-1.72732,10.45335,-11.23014,4.91319,7.40792
