ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,2251,1739354875850,0.94128,-0.10169,10.46022,-5.32516,2.1972,8.98716
Abj,2252,1739354875868,0.54138,-2.05633,10.08395,-2.27349,-1.76997,10.08576
Abj,2253,1739354875884,0.73519,-2.5331,7.87298,0.22888,5.6761,9.65853
Abj,2254,1739354875901,0.68016,-2.02283,8.71855,10.78002,3.05167,9.29233
Abj,2255,1739354875917,0.68016,-2.02283,8.71855,-2.82279,-1.4648,11.36746
Abj,2256,1739354875935,0.55573,-4.53111,8.56989,0.90024,-5.73714,9.53646
Abj,2257,1739354875963,0.6323,-3.61825,11.14517,4.13501,-12.75597,7.52236
Abj,2258,1739354875979,0.94128,0.9667,10.02174,2.54814,0.1831,7.58339
Abj,2259,1739354875985,0.83599,0.91167,8.49093,-2.27349,2.7465,7.09513
Abj,2260,1739354875999,1.22632,0.96431,9.89701,-8.86509,1.2817,8.98716
Abj,2261,1739354876017,1.22632,0.96431,9.89701,-4.34863,4.7606,8.31579
Abj,2262,1739354876035,0.91735,-5.58993,10.68993,2.42608,-4.33337,7.21719
Abj,2263,1739354876053,0.88863,-3.82672,10.26371,8.64385,2.62443,8.682
Abj,2264,1739354876071,1.43719,-0.01555,10.74527,2.54814,-2.0141,6.42376
Abj,2265,1739354876093,1.03011,0.61705,10.79552,-4.40966,1.89203,7.33926
Abj,2266,1739354876112,0.69691,-3.1992,9.5689,1.69368,0.85447,6.48479
Abj,2267,1739354876119,0.69691,-3.1992,9.5689,-0.44249,3.05167,7.58339
Abj,2268,1739354876133,0.68255,-0.67657,9.2695,-1.78523,12.63391,7.03409
Abj,2269,1739354876150,1.73181,-1.77847,9.7678,-0.86973,-3.8451,7.40029
Abj,2270,1739354876171,0.46451,-2.60728,8.77837,2.05988,8.30054,7.64443
Abj,2271,1739354876185,0.11725,-3.45075,8.11017,7.42318,-8.2395,7.33926
Abj,2272,1739354876202,1.24786,0.12592,8.66351,4.44018,5.92024,5.93549
Abj,2273,1739354876219,1.24786,0.12592,8.66351,-4.59276,-5.37094,7.15616
Abj,2274,1739354876245,1.19043,0.34158,11.47089,-8.49889,-5.3099,7.27823
Abj,2275,1739354876265,1.20718,-2.35813,11.01117,-4.34863,-8.17847,5.87446
Abj,2276,1739354876283,-0.14865,-3.30688,7.97588,7.05698,3.17373,4.95896
Abj,2277,1739354876289,0.9006,-2.42303,8.31386,7.42318,4.3944,4.83689
Abj,2278,1739354876300,1.00379,-1.39292,10.18475,6.63738,-3.2958,4.34863
Abj,2279,1739354876317,1.00379,-1.39292,10.18475,0.71714,-2.25823,5.20309
Abj,2280,1739354876335,1.48026,-1.04566,11.08774,-2.02936,-11.23014,5.69136
Abj,2281,1739354876352,0.7017,-1.06241,9.69602,1.38851,-2.44133,3.61623
Abj,2282,1739354876373,0.74507,-3.02184,9.77019,3.95191,4.3944,2.88383
Abj,2283,1739354876386,1.15214,-2.68176,11.01356,5.66084,-2.9296,3.37209
Abj,2284,1739354876410,1.16172,-0.88265,10.42882,3.82984,4.63854,3.49416
Abj,2285,1739354876427,1.71745,1.21585,9.81805,-1.84626,1.6479,4.04346
Abj,2286,1739354876442,1.71745,1.21585,9.81805,-2.82279,5.92024,3.92139
Abj,2287,1739354876452,0.19382,-1.67318,8.45025,-0.93076,0.30517,3.79933
Abj,2288,1739354876465,1.34865,-5.72393,10.0361,2.91434,-0.7324,3.00589
Abj,2289,1739354876485,0.73519,-4.20987,10.26371,8.21662,-6.2254,3.55519
Abj,2290,1739354876502,1.57627,-0.07537,9.4349,8.21662,3.05167,3.86036
Abj,2291,1739354876521,1.57627,-0.07537,9.4349,-0.01526,-3.78407,4.04346
Abj,2292,1739354876536,1.15932,1.09831,10.4698,-4.71483,-4.15027,3.73829
Abj,2293,1739354876553,0.57488,-2.19302,8.79512,0.47301,2.9296,4.40966
Abj,2294,1739354876580,0.71127,-2.22891,9.03231,-0.50353,-2.13617,4.53173
Abj,2295,1739354876600,1.31755,-1.70429,9.48993,2.48711,0.1831,4.28759
Abj,2296,1739354876617,0.81446,-3.08884,9.61675,4.98948,-1.0986,4.77586
Abj,2297,1739354876625,1.79641,-1.5006,11.00878,4.19604,-2.9296,5.26413
Abj,2298,1739354876633,1.79641,-1.5006,11.00878,5.78291,-0.79343,5.26413
Abj,2299,1739354876652,0.99631,-2.20738,10.32593,3.15848,0.48827,4.22656
Abj,2300,1739354876670,0.91974,-1.73539,10.29721,1.87678,-1.22067,5.32516
Abj,2301,1739354876688,1.47547,-1.54606,10.41685,1.57161,-0.7324,5.63033
Abj,2302,1739354876704,1.5329,-0.63589,9.59522,4.37914,10.8029,5.50826
Abj,2303,1739354876721,1.5329,-0.63589,9.59522,1.26644,-8.17847,5.87446
Abj,2304,1739354876742,0.32812,-1.52931,8.0357,1.69368,19.40098,5.93549
Abj,2305,1739354876763,1.20479,-1.24427,10.45544,-8.1327,-6.28644,5.93549
Abj,2306,1739354876782,1.73181,-1.73061,11.67219,-2.39556,6.71367,8.49889
Abj,2307,1739354876794,0.39751,-3.60628,9.15943,-0.74766,9.03294,5.75239
Abj,2308,1739354876801,1.08993,-1.59183,9.67209,0.47301,4.88267,6.05756
Abj,2309,1739354876818,1.08993,-1.59183,9.67209,-0.74766,6.5916,5.44723
Abj,2310,1739354876835,0.67777,-1.42164,9.7343,1.38851,-0.48827,5.08103
Abj,2311,1739354876854,0.88863,-1.0672,8.88874,-2.09039,0.48827,5.63033
Abj,2312,1739354876871,1.30319,-1.99173,9.72473,-1.66316,2.07513,6.54583
Abj,2313,1739354876888,0.63709,-3.635,9.56172,3.28054,-0.3662,7.21719
Abj,2314,1739354876903,0.63709,-3.635,9.56172,1.08334,3.2958,5.75239
Abj,2315,1739354876928,1.31037,-1.91276,10.72613,2.79228,0.7324,5.32516
Abj,2316,1739354876940,1.31037,-1.91276,10.72613,0.28991,1.4648,4.77586
Abj,2317,1739354876951,1.13779,-1.20359,10.71386,1.02231,-0.61033,5.56929
Abj,2318,1739354876969,0.85035,-1.46949,9.61675,0.04578,6.5916,4.22656
Abj,2319,1739354876987,0.80489,-0.7675,9.41576,2.42608,3.2958,3.67726
Abj,2320,1739354877003,0.80489,-0.7675,9.41576,-1.17489,12.14564,3.18899
