ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
RV,1751,1739352607037,-1.04536,-3.95952,10.74796,7.01502,4.10449,-7.52999
RV,1752,1739352607055,-2.12931,-0.49232,10.02294,6.04993,3.44076,-6.40469
RV,1753,1739352607070,-2.82802,-0.3009,10.35075,5.16876,2.9296,-4.00531
RV,1754,1739352607087,-3.27548,-1.67916,9.51326,7.96485,1.94162,0.94602
RV,1755,1739352607104,-0.61466,-2.63869,8.98684,6.66026,1.2817,2.92579
RV,1756,1739352607120,-0.61466,-2.63869,8.98684,4.62328,0.29754,4.44781
RV,1757,1739352607139,0.6679,-3.0335,8.38385,-3.92521,-0.94602,-1.59831
RV,1758,1739352607156,-0.17916,-0.21476,11.01356,-6.5649,-0.51115,-3.55138
RV,1759,1739352607172,-1.41147,-2.99043,8.85285,-0.33187,-0.73621,-2.54433
RV,1760,1739352607191,-1.50239,-1.25324,11.04946,0.04196,0.09918,-6.64882
RV,1761,1739352607214,-2.0001,-1.98305,9.38884,1.15963,1.26644,-11.82903
RV,1762,1739352607229,-0.90419,-2.27258,9.49412,-1.52583,1.96833,-13.96138
RV,1763,1739352607242,-2.50259,-1.36331,9.64487,-1.56017,2.04462,-13.36249
RV,1764,1739352607257,-2.50259,-1.36331,9.64487,-1.23593,1.86533,-12.91618
RV,1765,1739352607274,-0.8013,-1.16949,10.53739,0.59889,2.58247,-9.56698
RV,1766,1739352607292,-2.15324,-2.48076,8.98445,1.81956,2.41845,-7.64824
RV,1767,1739352607308,-1.24158,-1.37049,11.8008,3.19281,2.3803,-6.62212
RV,1768,1739352607325,-0.20788,-2.58365,8.79542,1.09097,3.59334,-6.62975
RV,1769,1739352607342,-0.20788,-2.58365,8.79542,0.37764,5.36331,-6.69841
RV,1770,1739352607360,-2.37817,-0.69332,10.66182,6.00416,6.25973,-6.03467
RV,1771,1739352607377,-1.66989,-2.10269,8.93181,5.72951,6.47335,-6.30169
RV,1772,1739352607392,-0.78455,-2.20798,10.47039,4.68812,4.89793,-7.78938
RV,1773,1739352607411,-2.58634,-2.49751,10.08754,3.67726,3.48653,-7.47659
RV,1774,1739352607430,-2.41645,-1.27478,10.9681,3.35683,2.76939,-7.42318
RV,1775,1739352607444,-2.41645,-1.27478,10.9681,1.72419,-1.43047,-11.85192
RV,1776,1739352607459,-1.01904,-2.98325,8.88634,2.15905,-2.75413,-12.40503
RV,1777,1739352607473,-1.3349,-0.69093,11.03749,1.96833,-2.74269,-11.95491
RV,1778,1739352607491,-0.77976,-2.94736,7.88375,2.59392,-2.93342,-11.46664
