ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Gar,5751,1742632688876,-1.03729,-1.22871,10.81257,8.62725,3.07991,-3.70989
Gar,5752,1742632688883,-1.03729,-1.22871,10.81257,6.10732,2.44993,-3.3599
Gar,5753,1742632688893,-1.03729,-1.22871,10.81257,0.78748,-4.96985,-4.89986
Gar,5754,1742632688900,-0.65683,-3.10708,9.08375,-2.85242,-3.00991,-6.08982
Gar,5755,1742632688907,-0.65683,-3.10708,9.08375,-3.4824,-6.57981,-5.80983
Gar,5756,1742632688917,-0.22493,-3.98525,9.80997,-5.51234,-11.19967,-8.11976
Gar,5757,1742632688925,-0.22493,-3.98525,9.80997,-4.74236,-5.17985,-8.18976
Gar,5758,1742632688933,0.43729,-3.15553,10.45843,-3.2724,-4.47987,-7.90977
Gar,5759,1742632688944,0.43729,-3.15553,10.45843,-4.53237,-0.62998,-8.18976
Gar,5760,1742632688949,0.43729,-3.15553,10.45843,-5.65233,5.24985,-6.22982
Gar,5761,1742632688956,1.55175,-4.31845,8.26182,-8.80224,8.74974,-7.83977
Gar,5762,1742632688967,1.55175,-4.31845,8.26182,-5.51234,13.99959,-6.7898
Gar,5763,1742632688975,0.97208,-2.2654,11.13979,-1.52246,12.80962,-5.31984
Gar,5764,1742632688984,0.97208,-2.2654,11.13979,3.72739,7.41978,-4.12988
Gar,5765,1742632688992,1.41296,-3.07179,9.34098,1.34746,16.51951,-4.12988
Gar,5766,1742632689000,1.41296,-3.07179,9.34098,-3.13241,21.69936,-4.75986
Gar,5767,1742632689007,1.41296,-3.07179,9.34098,-2.29243,18.40946,-3.98988
Gar,5768,1742632689017,0.08614,-3.12323,8.57827,-3.3424,13.5096,-4.89986
Gar,5769,1742632689026,0.08614,-3.12323,8.57827,-2.50243,12.45963,-6.15982
Gar,5770,1742632689033,-0.21655,-3.20459,9.29731,-0.82248,10.1497,-5.94982
Gar,5771,1742632689043,-0.21655,-3.20459,9.29731,-0.82248,-1.11997,-8.18976
Gar,5772,1742632689051,-0.30927,-4.4357,8.0668,-3.5524,1.74995,-5.87983
Gar,5773,1742632689062,-0.30927,-4.4357,8.0668,-3.69239,-3.4299,-6.7198
Gar,5774,1742632689068,-0.30927,-4.4357,8.0668,-1.45246,-2.16994,-5.38984
Gar,5775,1742632689076,0.47198,-2.48255,10.58405,4.14738,7.13979,-4.05988
Gar,5776,1742632689085,0.47198,-2.48255,10.58405,6.8073,3.98988,-3.84989
Gar,5777,1742632689091,-0.02154,-3.17109,9.21416,4.35737,3.21991,-5.31984
Gar,5778,1742632689101,-0.02154,-3.17109,9.21416,0.50749,7.62978,-6.50981
Gar,5779,1742632689109,-0.99422,-2.65962,8.5011,1.48746,4.12988,-6.7898
Gar,5780,1742632689120,-0.99422,-2.65962,8.5011,3.16741,0.41999,-6.8598
Gar,5781,1742632689127,-0.99422,-2.65962,8.5011,6.24732,0.34999,-7.13979
Gar,5782,1742632689133,-0.42473,-2.71107,9.78066,5.89733,1.74995,-7.55978
Gar,5783,1742632689143,-0.42473,-2.71107,9.78066,2.39743,-3.4299,-9.16973
Gar,5784,1742632689151,0.15194,-3.69871,7.73659,-2.08244,-1.11997,-9.86971
Gar,5785,1742632689158,0.15194,-3.69871,7.73659,-3.06241,5.31984,-10.91968
Gar,5786,1742632689169,0.15194,-3.69871,7.73659,-1.38246,2.51993,-11.54966
Gar,5787,1742632689176,0.12622,-2.07996,9.89671,2.88742,-0.90997,-10.00971
