ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Gar,7251,1742632273162,-0.90927,-3.90868,11.0692,-1.08497,2.30993,-0.38499
Gar,7252,1742632273171,-0.46062,-2.91506,10.72762,3.81489,0.69998,0.035
Gar,7253,1742632273179,-0.46062,-2.91506,10.72762,-0.035,2.16994,-4.02488
Gar,7254,1742632273188,0.29372,-3.14836,8.80738,0.24499,8.04976,-4.30487
Gar,7255,1742632273194,0.29372,-3.14836,8.80738,6.33481,6.29981,-3.04491
Gar,7256,1742632273203,0.06879,-0.84526,11.82413,13.05462,2.58992,-2.20494
Gar,7257,1742632273212,0.06879,-0.84526,11.82413,13.26461,3.4299,-1.99494
Gar,7258,1742632273219,0.06879,-0.84526,11.82413,7.38478,0.48999,-1.08497
Gar,7259,1742632273229,0.17348,-2.6327,8.45085,1.15497,1.95994,-1.99494
Gar,7260,1742632273237,0.17348,-2.6327,8.45085,-2.48493,7.48978,-1.29496
Gar,7261,1742632273247,0.10588,-2.20558,8.94557,-0.035,0.20999,-0.59498
Gar,7262,1742632273254,0.10588,-2.20558,8.94557,1.64495,3.21991,-0.80498
Gar,7263,1742632273263,0.42413,-0.97149,10.32563,4.86486,7.13979,0.94497
Gar,7264,1742632273270,0.42413,-0.97149,10.32563,3.88489,4.19988,2.76492
Gar,7265,1742632273279,0.42413,-0.97149,10.32563,-2.41493,1.67995,1.50496
Gar,7266,1742632273289,0.72562,-3.25185,7.25205,-7.17479,7.34978,-0.17499
Gar,7267,1742632273297,0.72562,-3.25185,7.25205,-9.90471,-4.54987,0.52498
Gar,7268,1742632273303,-0.48694,-4.30828,3.77408,-12.98462,-10.56969,-2.06494
Gar,7269,1742632273312,-0.48694,-4.30828,3.77408,-21.45437,-15.25955,-2.69492
Gar,7270,1742632273321,-1.22034,-3.13938,6.02154,-24.46428,-4.89986,-6.9648
Gar,7271,1742632273330,-1.22034,-3.13938,6.02154,-11.58466,6.50981,-13.26461
Gar,7272,1742632273338,-1.22034,-3.13938,6.02154,28.52416,23.80805,-13.4746
Gar,7273,1742632273347,0.25304,-0.28953,14.51067,28.45416,18.19946,6.6848
Gar,7274,1742632273358,0.25304,-0.28953,14.51067,16.9745,34.02775,6.9648
Gar,7275,1742632273364,-0.41157,-3.74058,8.53221,6.19482,-0.76998,3.04491
Gar,7276,1742632273372,-0.41157,-3.74058,8.53221,1.08497,-12.66963,4.72486
Gar,7277,1742632273380,0.01795,-2.89113,7.26581,0.94497,-17.70948,2.48493
Gar,7278,1742632273389,0.01795,-2.89113,7.26581,-1.99494,1.88994,4.02488
Gar,7279,1742632273397,0.01795,-2.89113,7.26581,0.31499,-3.14991,3.4649
Gar,7280,1742632273406,-0.44507,-2.41855,10.10788,4.79486,-4.12988,6.05482
