ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ak,1751,1739352603687,3.53809,-2.36381,10.71177,8.00681,-0.81632,4.3944
Ak,1752,1739352603698,3.21506,1.25892,9.31915,5.65703,-1.11386,3.87943
Ak,1753,1739352603713,1.50419,-1.45932,6.82822,4.96277,0.17166,5.58837
Ak,1754,1739352603732,-1.93669,-2.34706,9.03201,3.19281,5.92024,10.65032
Ak,1755,1739352603747,-1.93669,-2.34706,9.03201,1.75089,2.31164,6.74037
Ak,1756,1739352603763,-0.43878,-1.59093,11.34587,0.09536,2.69691,6.27499
Ak,1757,1739352603780,0.43699,-3.48844,7.54607,-0.25176,2.07513,4.07779
Ak,1758,1739352603798,2.41107,-0.09781,12.42264,-2.83424,1.78904,1.75471
Ak,1759,1739352603811,2.12871,-3.63918,8.86212,-0.5226,1.44573,0.67137
Ak,1760,1739352603826,2.12871,-3.63918,8.86212,2.34597,0.77818,0.88117
Ak,1761,1739352603846,0.93948,-1.51196,10.30978,0.09536,-0.89643,-0.45012
Ak,1762,1739352603861,1.94447,-2.42842,9.63261,0.37764,0.54549,1.73182
Ak,1763,1739352603880,0.21924,-0.64098,9.89582,2.64732,2.17813,3.64674
Ak,1764,1739352603897,0.46331,-1.07647,9.75703,2.99445,2.28875,3.58952
Ak,1765,1739352603914,-0.5991,-2.52413,8.45294,6.13767,2.52144,4.41729
Ak,1766,1739352603929,-0.5991,-2.52413,8.45294,4.40203,3.67345,3.55138
Ak,1767,1739352603950,-0.79292,-1.61007,11.35544,3.21188,3.18899,1.60975
Ak,1768,1739352603964,2.93988,-2.28006,10.50599,6.70985,3.74592,1.41521
Ak,1769,1739352603978,3.23898,0.05533,9.4364,5.85539,3.11652,-0.07629
Ak,1770,1739352603999,0.4681,-2.38295,7.08664,3.97098,1.81574,-2.52907
Ak,1771,1739352604014,0.94666,0.10558,10.06092,-1.56398,-3.03259,-8.72777
