ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Gar,5501,1742632539702,0.15613,-3.05863,10.0361,0.52498,-10.2897,8.64475
Gar,5502,1742632539713,-0.44028,-0.83569,12.68316,-17.60448,-10.56969,10.3247
Gar,5503,1742632539718,-0.44028,-0.83569,12.68316,-16.9745,-20.71939,8.15476
Gar,5504,1742632539727,-0.44028,-0.83569,12.68316,-14.73457,-15.81953,11.37467
Gar,5505,1742632539736,0.18485,-2.34257,10.42912,-3.88489,-4.19988,13.40461
Gar,5506,1742632539744,0.18485,-2.34257,10.42912,2.48493,0.55998,9.06473
Gar,5507,1742632539753,0.34995,-2.36949,9.84467,2.69492,8.18976,14.24458
Gar,5508,1742632539765,0.34995,-2.36949,9.84467,-3.95488,-5.66983,12.91462
Gar,5509,1742632539772,-0.14596,-3.27099,9.40379,-8.99473,-2.86992,12.77462
Gar,5510,1742632539777,-0.14596,-3.27099,9.40379,-2.83492,4.19988,11.79465
Gar,5511,1742632539787,-0.14596,-3.27099,9.40379,7.94477,0.27999,12.07465
Gar,5512,1742632539795,0.64786,-1.91845,9.62274,-2.20494,2.09994,15.64454
Gar,5513,1742632539803,0.64786,-1.91845,9.62274,-4.51487,-6.57981,13.19461
Gar,5514,1742632539813,-0.57069,-3.64905,8.01057,5.77483,1.81995,12.07465
Gar,5515,1742632539819,-0.57069,-3.64905,8.01057,25.51425,23.17807,13.4746
Gar,5516,1742632539829,-0.18664,-2.39222,8.97548,19.98441,5.73983,13.19461
Gar,5517,1742632539837,-0.18664,-2.39222,8.97548,7.80477,-1.04997,15.92453
Gar,5518,1742632539846,-0.18664,-2.39222,8.97548,-0.59498,-10.63969,12.77462
Gar,5519,1742632539854,-0.42652,-2.7003,8.88934,6.05482,-4.89986,15.71454
Gar,5520,1742632539865,-0.42652,-2.7003,8.88934,12.07465,10.1497,14.24458
Gar,5521,1742632539871,-1.0319,-0.90209,12.23929,9.76471,7.69977,11.23467
Gar,5522,1742632539878,-1.0319,-0.90209,12.23929,-11.51466,-17.42949,16.06453
Gar,5523,1742632539887,-1.0319,-0.90209,12.23929,-22.57434,-28.90915,17.60448
Gar,5524,1742632539895,1.14257,-1.13599,9.26142,-19.49442,-17.21949,17.0445
Gar,5525,1742632539904,1.14257,-1.13599,9.26142,13.6146,22.47809,11.79465
Gar,5526,1742632539912,-0.65683,-0.45882,10.75334,21.38437,18.82944,13.6146
Gar,5527,1742632539919,-0.65683,-0.45882,10.75334,3.04491,15.81953,18.44446
Gar,5528,1742632539928,-1.05224,-2.69372,8.35215,-27.47419,-14.06959,13.82459
Gar,5529,1742632539937,-1.05224,-2.69372,8.35215,-18.79445,-19.31943,13.19461
Gar,5530,1742632539945,-1.05224,-2.69372,8.35215,-3.18491,2.02994,13.33461
Gar,5531,1742632539955,1.00499,-2.68953,6.72383,30.6241,40.11757,12.00465
Gar,5532,1742632539965,1.00499,-2.68953,6.72383,47.98359,57.05707,10.1847
Gar,5533,1742632539971,-1.52782,-2.65424,11.18944,10.95468,9.58972,14.17458
Gar,5534,1742632539979,-1.52782,-2.65424,11.18944,-20.2644,-14.41958,14.24458
Gar,5535,1742632539988,-0.21775,-3.0664,9.34158,-37.5539,-31.91906,13.33461
Gar,5536,1742632539995,-0.21775,-3.0664,9.34158,-6.05482,-7.69977,13.6846
Gar,5537,1742632540003,-0.21775,-3.0664,9.34158,9.41472,4.40987,12.91462
Gar,5538,1742632540014,0.71426,-2.50887,8.8002,19.63442,23.52806,13.6146
Gar,5539,1742632540020,0.71426,-2.50887,8.8002,19.91441,20.37815,10.88468
Gar,5540,1742632540029,-0.81655,-0.34756,9.59941,-0.17499,-0.69998,10.67469
Gar,5541,1742632540038,-0.81655,-0.34756,9.59941,-13.6846,-10.98968,12.91462
Gar,5542,1742632540045,-0.05803,-2.8672,9.7346,-19.98441,-3.4999,12.35464
Gar,5543,1742632540054,-0.05803,-2.8672,9.7346,-1.01497,5.03985,10.53469
Gar,5544,1742632540064,-0.05803,-2.8672,9.7346,5.63483,20.44815,13.5446
Gar,5545,1742632540070,0.65324,-1.48056,12.6347,-8.85474,15.39955,13.96459
Gar,5546,1742632540079,0.65324,-1.48056,12.6347,-30.76409,-12.66963,11.58466
Gar,5547,1742632540088,-0.28774,-1.88196,11.3025,-32.16405,-8.53975,16.69451
Gar,5548,1742632540095,-0.28774,-1.88196,11.3025,-22.29434,0.48999,16.9745
Gar,5549,1742632540105,0.20698,-5.27438,4.57568,-7.17479,2.16994,15.64454
Gar,5550,1742632540113,0.20698,-5.27438,4.57568,12.21464,30.45785,11.58466
Gar,5551,1742632540120,0.20698,-5.27438,4.57568,42.10376,52.7872,2.13494
Gar,5552,1742632540129,-1.86221,-0.6999,11.02912,101.40076,102.55573,5.56484
