ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1251,1739351967351,-1.00618,0.91167,8.39522,-11.2454,-11.47427,2.63969
Abj,1252,1739351967373,-1.22423,-0.08734,9.4014,-1.72419,-19.46964,3.37209
Abj,1253,1739351967381,-0.01436,-4.98126,8.38086,-2.57866,-19.59171,5.01999
Abj,1254,1739351967398,-3.72024,-4.35613,11.48046,-16.98253,-10.31464,1.35799
Abj,1255,1739351967416,-1.95254,2.34407,10.43839,-11.0623,-14.648,4.47069
Abj,1256,1739351967437,-0.4002,-4.26281,6.37568,-4.34863,-14.58697,7.27823
Abj,1257,1739351967450,-0.4002,-4.26281,6.37568,0.90024,-7.01884,6.97306
Abj,1258,1739351967469,-0.49352,-3.1343,7.15663,-1.60213,-15.92971,4.28759
Abj,1259,1739351967483,-3.30359,-2.65783,11.58844,-9.04819,15.25071,-2.91434
Abj,1260,1739351967510,-1.66002,-3.97029,10.59422,11.93965,0,0.50353
Abj,1261,1739351967521,0.30658,-4.9334,8.8023,17.24955,-7.56814,-0.77818
Abj,1262,1739351967539,0.27787,1.78116,11.62433,-3.61623,15.18968,0.44249
Abj,1263,1739351967551,0.27787,1.78116,11.62433,-8.92613,18.66858,5.50826
Abj,1264,1739351967564,-1.44227,1.80987,8.02373,-3.31106,0,4.83689
Abj,1265,1739351967583,0.43819,-3.29252,4.92892,1.32748,-4.45543,2.27349
Abj,1266,1739351967600,-2.09133,-4.58614,9.25035,15.60165,-8.7888,4.83689
Abj,1267,1739351967618,-0.28026,-5.15623,10.25175,13.70962,1.89203,5.01999
Abj,1268,1739351967637,-1.19551,1.21346,13.41147,13.34342,13.85457,12.95433
Abj,1269,1739351967651,-1.19551,1.21346,13.41147,23.10876,7.62917,9.65853
Abj,1270,1739351967672,-1.78714,-2.52592,7.80599,8.15558,2.07513,4.28759
Abj,1271,1739351967692,-3.21715,-0.8683,10.12224,0.59508,15.18968,6.42376
Abj,1272,1739351967710,-1.92114,-1.5341,8.0022,8.09455,-33.56072,2.27349
Abj,1273,1739351967724,-0.55334,-1.92473,11.25793,-5.26413,6.83574,0.86973
Abj,1274,1739351967739,-2.97518,-3.23031,11.55733,9.25418,-30.44802,5.38619
Abj,1275,1739351967747,-2.97518,-3.23031,11.55733,-8.86509,-2.5634,0.74766
Abj,1276,1739351967765,-0.79053,0.3655,12.09153,-8.43786,-14.09871,2.82279
Abj,1277,1739351967785,-0.61346,0.1331,9.64547,3.09744,-16.96727,8.37683
Abj,1278,1739351967801,0.44058,-7.27867,6.82852,15.78475,1.34273,5.20309
Abj,1279,1739351967819,0.2683,-1.37617,9.70559,1.75471,8.54467,7.76649
Abj,1280,1739351967838,-3.61496,3.81506,13.1695,-11.9778,-7.62917,6.97306
Abj,1281,1739351967852,-3.61496,3.81506,13.1695,-23.81827,33.74382,7.46133
Abj,1282,1739351967876,-1.17876,-0.65025,12.47229,-7.33926,-4.9437,7.70546
Abj,1283,1739351967892,-1.99322,-10.1677,8.35215,0.59508,-0.9155,3.06693
Abj,1284,1739351967906,-1.11147,-3.49861,12.44118,-10.75713,27.94565,4.40966
Abj,1285,1739351967919,-1.67707,1.33789,10.35464,3.34158,15.12864,7.88856
Abj,1286,1739351967938,-0.85992,-2.01326,5.40569,-0.68663,-28.43392,8.1327
Abj,1287,1739351967951,-0.85992,-2.01326,5.40569,-7.09513,14.27418,11.85573
Abj,1288,1739351967965,0.30897,-4.19791,12.66162,8.03352,29.89872,6.42376
Abj,1289,1739351967982,-3.75135,-4.4327,8.41915,7.72835,-14.58697,6.24066
Abj,1290,1739351968001,-0.56291,1.46022,8.75923,-3.92139,17.56998,8.80406
Abj,1291,1739351968018,-1.47099,-0.71964,8.12453,1.57161,9.3381,6.97306
Abj,1292,1739351968035,-0.78096,-5.32403,7.34118,-3.43313,-21.59818,7.58339
Abj,1293,1739351968048,-0.78096,-5.32403,7.34118,-6.11859,6.53057,2.51763
Abj,1294,1739351968066,-0.74028,-1.04806,14.64736,-11.00126,28.00668,7.76649
Abj,1295,1739351968085,-2.82204,-0.56889,4.52872,9.13212,16.22724,9.29233
Abj,1296,1739351968099,0.50309,-1.54846,5.1685,10.41382,-28.25081,4.77586
Abj,1297,1739351968118,-1.77039,-3.3332,12.92513,-5.81343,1.0986,1.60213
Abj,1298,1739351968141,-2.24716,0.18574,12.20639,-8.62096,7.26297,4.47069
Abj,1299,1739351968150,-2.24716,0.18574,12.20639,-7.40029,9.7043,2.82279
Abj,1300,1739351968168,-0.77378,-3.17498,7.75304,-1.11386,-4.27234,3.31106
Abj,1301,1739351968184,-1.72493,-1.51496,8.74008,-1.41903,-3.8451,4.89793
Abj,1302,1739351968203,-0.15105,-2.38714,9.85634,-4.77586,-10.00947,3.98243
Abj,1303,1739351968220,-2.10329,-2.26481,11.97877,-7.15616,4.5775,5.14206
Abj,1304,1739351968240,-1.79432,-3.10558,9.86112,0.35094,14.33521,-0.22888
