ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1751,1739352604922,0.18195,-1.161,8.01795,-0.44118,-5.42806,3.36398
HS,1752,1739352604939,-1.05495,-1.45995,9.876,-2.68646,-1.08719,4.20694
HS,1753,1739352604956,0.34005,-3.24795,9.546,0.88235,-0.88235,4.34087
HS,1754,1739352604973,0.72105,-1.50495,9.98895,1.58351,-2.4186,4.82932
HS,1755,1739352604989,0.72105,-1.50495,9.98895,-0.02363,1.36292,4.76629
HS,1756,1739352605006,-1.57395,-1.01505,8.23905,6.41283,-3.89182,4.97113
HS,1757,1739352605023,0.48795,-0.69105,11.77005,-4.2227,-1.22899,6.58615
HS,1758,1739352605050,-1.59405,-1.47705,9.57495,-3.73425,3.04097,7.77575
HS,1759,1739352605066,-0.26205,-0.95895,9.333,-1.56776,1.29202,7.49214
HS,1760,1739352605082,0.22995,-1.97505,10.20705,0.18908,-0.11029,8.2642
HS,1761,1739352605096,-0.13995,-0.33,11.064,0.67752,6.19224,8.1933
HS,1762,1739352605114,-0.20205,-4.041,9.192,1.86713,-3.46639,8.12239
HS,1763,1739352605129,-1.287,-1.48395,10.48005,4.45904,2.82826,7.27943
HS,1764,1739352605146,-1.287,-1.48395,10.48005,-0.37027,-4.58509,7.1455
HS,1765,1739352605162,-1.90995,-0.20805,9.381,-1.63078,0.44906,7.1455
HS,1766,1739352605175,-0.87795,-3.294,10.33095,-1.00053,-1.3708,7.70485
HS,1767,1739352605197,0.70605,-0.60495,10.09905,-0.23635,1.78047,8.1933
HS,1768,1739352605215,0.357,-3.423,8.23395,1.65442,-2.13498,7.27943
HS,1769,1739352605230,-0.24105,-3.10005,9.93195,1.30778,-1.15809,7.2164
HS,1770,1739352605245,3.714,-0.02805,8.859,4.03362,-1.01628,7.1455
HS,1771,1739352605263,0.711,-2.17095,7.386,0.88235,5.56199,6.93279
HS,1772,1739352605281,0.711,-2.17095,7.386,-1.42595,-0.03939,5.74319
HS,1773,1739352605297,0.735,-0.732,9.89805,-1.9144,2.82826,6.64918
HS,1774,1739352605314,1.26705,-1.065,9.939,-4.71115,5.97953,6.16073
HS,1775,1739352605330,-0.80595,-0.83505,8.11695,2.98583,0.17332,5.81409
HS,1776,1739352605347,-1.20105,-3.33,11.00205,2.98583,3.18278,6.86189
HS,1777,1739352605363,0.936,1.19895,10.863,3.54518,3.18278,5.18384
HS,1778,1739352605380,1.674,-2.7,8.74395,-1.9853,0.66177,5.74319
HS,1779,1739352605397,0.26295,-0.825,9.16995,5.71955,1.78047,5.11293
HS,1780,1739352605413,0.26295,-0.825,9.16995,-1.9144,4.23058,4.90022
HS,1781,1739352605431,0.048,-1.43595,10.63305,-3.59245,5.20747,6.23163
HS,1782,1739352605446,1.02705,-0.84195,10.362,-1.9853,6.8934,4.97113
HS,1783,1739352605461,-0.657,-2.307,9.08895,-2.12711,0.9375,4.90022
HS,1784,1739352605479,-0.27195,-2.51295,8.919,6.55464,0.66177,4.41178
HS,1785,1739352605496,-1.87095,-1.63005,10.803,-1.84349,6.75159,4.19906
HS,1786,1739352605512,0.18705,-1.26105,10.602,3.19854,-2.56041,3.63971
