ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1251,1739358368084,-0.70605,-3.372,10.425,6.69644,2.42648,6.44434
HS,1252,1739358368102,-1.47495,-3.696,9.52695,9.635,-0.44118,5.60138
HS,1253,1739358368117,0.126,2.442,8.60295,3.19854,-4.36451,5.25474
HS,1254,1739358368134,-1.59,-0.51405,11.373,-3.73425,10.12345,5.18384
HS,1255,1739358368150,0.588,-5.973,9.82605,-1.00053,13.76316,5.53835
HS,1256,1739358368167,2.95605,0.34995,10.79805,-5.20747,9.7059,4.97113
HS,1257,1739358368181,-1.18695,-1.06395,8.44905,-5.3414,2.77312,5.88499
HS,1258,1739358368200,-0.651,-4.30395,5.964,8.79204,-0.72479,4.9081
HS,1259,1739358368217,-0.651,-4.30395,5.964,17.61559,-16.54416,6.51525
HS,1260,1739358368232,1.28205,-0.933,9.03105,5.78258,-30.26793,3.36398
HS,1261,1739358368251,-0.45495,-0.50205,12.57195,1.65442,17.19016,5.45957
HS,1262,1739358368266,-0.42105,-0.33405,8.469,2.84402,-0.44906,6.16073
HS,1263,1739358368283,0.10395,-0.753,9.66105,-3.52154,7.95695,4.06514
HS,1264,1739358368298,-0.10005,-0.207,9.486,-7.86241,8.23269,4.48268
HS,1265,1739358368315,-2.406,-3.50595,10.81695,-9.47744,-1.21324,4.20694
HS,1266,1739358368331,-2.406,-3.50595,10.81695,-11.64394,17.40288,3.22217
HS,1267,1739358368347,-3.61305,-4.12695,8.13795,-1.14233,-11.2973,4.41178
HS,1268,1739358368364,-1.92495,-3.09705,11.19105,8.72901,-8.49267,3.08036
HS,1269,1739358368381,-0.48405,0.19905,8.55705,0.95326,-23.68178,0.56723
HS,1270,1739358368398,4.62195,2.01105,17.964,-3.45064,18.52158,1.47322
HS,1271,1739358368414,-0.306,-4.16505,5.09295,2.56828,24.19386,9.80044
HS,1272,1739358368431,0.94695,1.56795,3.97005,12.50266,-3.59245,1.89076
HS,1273,1739358368447,-4.398,-0.066,15.276,-11.64394,22.79155,3.78152
HS,1274,1739358368464,-4.398,-0.066,15.276,-8.77628,40.29684,4.06514
HS,1275,1739358368479,-1.34805,-6.504,6.462,-2.82826,4.59297,6.72008
HS,1276,1739358368496,-1.78605,-1.416,10.31505,-1.35505,2.07196,4.06514
HS,1277,1739358368513,-3.76095,-4.26105,9.23205,-3.31671,11.59667,4.8372
HS,1278,1739358368530,-3.05505,-1.06395,9.429,3.89182,1.65442,4.90022
HS,1279,1739358368546,-1.992,-0.324,9.80205,3.68698,-8.49267,3.78152
HS,1280,1739358368564,1.39305,-6.28395,7.48695,1.51261,-1.28414,2.10347
HS,1281,1739358368580,1.39305,-6.28395,7.48695,6.55464,-10.73795,3.15127
HS,1282,1739358368594,1.48605,2.28405,9.98205,-3.31671,-12.20328,3.43488
HS,1283,1739358368613,-0.83295,-1.99605,7.02,-9.19382,8.16178,2.94644
HS,1284,1739358368629,0.32205,-1.11,9.70905,-14.09405,11.17124,1.68593
HS,1285,1739358368646,-1.47705,0.35205,10.05405,-12.20328,8.65023,2.45011
HS,1286,1739358368662,3.48795,-6.729,8.75805,-1.84349,0.323,2.94644
HS,1287,1739358368682,-1.94595,-3.37005,9.85305,7.53153,-8.56357,4.48268
HS,1288,1739358368691,-1.94595,-3.37005,9.85305,11.31305,-0.65389,4.20694
HS,1289,1739358368700,0.28395,2.54805,8.766,11.38396,-5.90863,3.50579
HS,1290,1739358368718,0.28395,2.54805,8.766,5.22323,-3.0331,3.43488
HS,1291,1739358368741,-1.09695,-0.54195,11.38695,2.42648,2.42648,3.29307
HS,1292,1739358368758,-1.09695,-4.359,10.161,-2.40284,15.86663,2.73372
HS,1293,1739358368777,-1.09695,-4.359,10.161,-2.47375,13.48743,3.78152
HS,1294,1739358368795,-1.944,-0.91095,9.82605,0.53572,12.92808,5.11293
HS,1295,1739358368808,-0.64905,-2.96805,8.67,7.88605,-5.83772,2.45799
HS,1296,1739358368823,-0.915,-0.162,10.82505,4.17543,-1.9853,2.10347
