ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1251,1739358118416,-0.273,-1.57395,11.31795,3.33247,1.67017,1.20536
HS,1252,1739358118431,-0.876,-4.38495,8.373,2.49738,-4.28572,0.64601
HS,1253,1739358118448,0.33195,0.46695,17.76105,0.18908,6.63342,0.08666
HS,1254,1739358118467,-0.57,-1.20795,4.422,-2.19013,9.08353,4.70327
HS,1255,1739358118484,1.464,0.54405,8.48295,-5.20747,-18.84458,-1.52837
HS,1256,1739358118500,-1.161,1.48695,11.20995,-12.34509,-0.22059,1.34717
HS,1257,1739358118516,-3.25905,-6.435,7.84095,-13.04625,-11.70696,-0.89811
HS,1258,1739358118532,-3.25905,-6.435,7.84095,-3.94696,-21.15289,2.5998
HS,1259,1739358118550,-2.51895,-5.01,8.382,1.02416,1.45746,1.06355
HS,1260,1739358118568,0.71505,-1.83795,9.972,-8.49267,3.83667,0.92175
HS,1261,1739358118585,-1.863,-3.456,8.184,1.79622,-6.03468,2.95431
HS,1262,1739358118602,0.744,-4.82295,7.76505,3.12763,11.1161,0.77994
HS,1263,1739358118617,2.523,0.18495,10.12095,7.67334,3.13551,3.02522
HS,1264,1739358118635,1.09995,1.61205,11.10495,3.26944,1.52837,3.23005
HS,1265,1739358118651,-0.56505,-0.063,10.42995,-3.1749,-0.64601,2.39496
HS,1266,1739358118668,-0.56505,-0.063,10.42995,-6.88552,-1.06355,4.00211
HS,1267,1739358118684,-0.75705,-0.786,8.18595,-8.70538,-4.00211,3.65547
HS,1268,1739358118701,-0.24195,-1.77795,9.948,-10.24162,-5.54623,3.44276
HS,1269,1739358118718,-1.812,-4.25805,7.75995,-0.09454,-1.20536,5.04991
HS,1270,1739358118734,-0.32805,-6.15405,5.68605,10.40706,-11.07671,4.63236
HS,1271,1739358118751,-0.10005,0.05505,13.95405,3.68698,-6.03468,3.51366
HS,1272,1739358118768,0.12795,-0.786,10.14195,3.05673,4.18331,4.70327
HS,1273,1739358118784,0.12795,-0.786,10.14195,6.83825,1.7332,4.84507
HS,1274,1739358118799,-0.60795,-5.45805,9.92205,9.07565,7.26367,6.03468
HS,1275,1739358118816,0.387,2.04,10.17795,0.323,0.47269,4.56146
HS,1276,1739358118834,-1.74795,0.213,9.426,-6.18436,4.39602,5.96377
HS,1277,1739358118850,-2.052,-1.857,8.14995,-4.1518,-5.47533,6.59403
HS,1278,1739358118867,-2.076,-2.14905,11.62905,-2.61555,5.30989,6.38132
HS,1279,1739358118883,-4.07505,-4.42305,7.41,0.46481,3.69486,8.34298
HS,1280,1739358118899,-4.07505,-4.42305,7.41,5.0893,-9.53259,8.41389
HS,1281,1739358118917,0.89505,-3.01095,11.39895,3.96272,7.40548,6.10558
HS,1282,1739358118934,-1.49895,-0.94005,9.36405,2.42648,-0.5042,5.47533
HS,1283,1739358118950,1.206,-0.21195,9.55305,-1.00053,-4.28572,4.77417
HS,1284,1739358118967,-0.43095,-2.649,8.71995,-0.44118,4.53783,5.68016
HS,1285,1739358118982,0.84405,0.51705,16.47795,-5.76682,9.57985,5.12081
HS,1286,1739358118998,-2.36805,-2.50095,4.65495,-1.84349,19.72694,8.55569
HS,1287,1739358119016,-0.59805,0.87705,13.55895,-6.531,-13.1014,4.28572
HS,1288,1739358119033,-0.59805,0.87705,13.55895,-12.54992,18.25372,4.14392
HS,1289,1739358119050,-1.00095,-0.48495,9.05805,-10.80097,-11.35244,3.93121
HS,1290,1739358119066,-3.402,-4.87605,8.16495,1.72532,-4.98688,9.53259
HS,1291,1739358119082,-0.15105,-5.589,6.675,2.21377,-19.89238,2.6707
HS,1292,1739358119099,-0.73695,1.09005,14.91405,1.09507,17.20592,4.49056
HS,1293,1739358119115,1.35195,-2.38095,7.54695,-9.33563,-13.1723,2.5998
HS,1294,1739358119134,0.72495,-3.76305,10.458,1.58351,13.70802,5.40442
HS,1295,1739358119149,-0.55305,1.40295,7.482,4.24633,11.53364,4.56146
HS,1296,1739358119166,-0.55305,1.40295,7.482,-3.0331,-1.96954,5.12081
