ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,751,1739357665551,-3.072,-1.215,10.41495,3.26944,3.30095,-1.94591
HS,752,1739357665569,-1.59,-1.44705,10.209,4.17543,-0.7563,-3.34822
HS,753,1739357665586,0.54705,-2.70195,8.76105,4.59297,-2.9937,-1.94591
HS,754,1739357665603,-2.65005,-0.41295,11.68695,3.68698,5.26262,-2.50526
HS,755,1739357665617,-2.65005,-0.41295,11.68695,1.65442,-0.54359,-2.78887
HS,756,1739357665642,-1.671,-2.86695,9.41895,4.73478,-0.6854,-1.875
HS,757,1739357665657,0.42795,-0.696,11.23605,-0.16544,5.47533,-2.15862
HS,758,1739357665666,0.85905,-1.96695,11.02095,0.2521,1.69381,-1.94591
HS,759,1739357665687,0.954,-1.251,6.606,2.77312,0.85084,-1.11082
HS,760,1739357665701,0.95895,-1.11,6.132,6.62554,-8.31935,-1.18173
HS,761,1739357665719,-1.068,0.02205,8.646,7.60243,-5.09718,-1.59927
HS,762,1739357665734,-1.068,0.02205,8.646,3.26944,-5.16808,-2.85978
HS,763,1739357665751,-2.559,-1.13595,12.072,0.323,-2.57616,-1.875
HS,764,1739357665766,-1.91295,-2.13,10.63095,2.00893,-1.52837,-1.24475
HS,765,1739357665785,0.08805,-1.49505,11.06205,2.91492,-0.40966,-1.31565
HS,766,1739357665801,0.27405,-2.13705,8.868,3.61608,-7.96483,-3.13551
HS,767,1739357665819,-0.51,-2.814,9.52395,5.92438,-7.47638,-2.43435
HS,768,1739357665835,-1.07295,1.84095,10.99005,4.45904,-2.9228,-2.50526
HS,769,1739357665851,-1.07295,1.84095,10.99005,2.00893,-3.06461,-1.24475
HS,770,1739357665866,0.543,-2.577,10.152,1.4417,-5.79833,-1.8041
HS,771,1739357665883,-1.38405,-1.71795,8.53995,-2.19801,-9.36714,-1.94591
HS,772,1739357665902,-2.35395,0.084,11.93295,0.18908,-6.70432,-2.08771
HS,773,1739357665916,2.175,-0.54195,11.62395,-1.49685,-6.84613,-2.64706
HS,774,1739357665933,1.10505,-2.604,9.09105,-1.14233,-12.51841,-1.38656
HS,775,1739357665951,-1.209,-1.08795,12.01905,0.67752,-0.96901,-0.7563
HS,776,1739357665967,-2.46795,-1.59105,10.449,-2.0562,-4.81356,-2.01681
HS,777,1739357665985,-2.46795,-1.59105,10.449,-0.65389,-11.32881,-0.48057
HS,778,1739357665998,0.16395,-2.19195,8.397,-0.72479,-3.41913,-0.6854
HS,779,1739357666016,-0.45195,-2.63505,9.90795,-0.16544,-11.46274,0.5042
HS,780,1739357666033,-2.30295,-2.649,8.42295,4.66388,-8.8787,2.04045
HS,781,1739357666049,-0.67305,-0.945,9.62505,7.88605,-6.14497,1.96954
HS,782,1739357666066,-0.40905,-0.51405,13.20195,-0.9375,-3.97848,1.6229
HS,783,1739357666083,1.35405,-0.846,7.57095,0.53572,-12.09299,2.88341
HS,784,1739357666099,1.35405,-0.846,7.57095,-1.49685,-8.9496,2.95431
HS,785,1739357666117,-0.132,-0.798,10.707,1.72532,-8.73689,3.65547
HS,786,1739357666134,-1.12305,-2.39505,8.02605,4.10453,-10.69855,5.04991
HS,787,1739357666149,-1.84395,-2.817,9.89805,7.88605,-6.07407,4.84507
HS,788,1739357666167,0.729,-1.536,9.61095,5.15232,-9.64288,5.19171
HS,789,1739357666183,-1.398,-0.85605,9.38295,5.64865,-3.62396,5.26262
HS,790,1739357666200,-1.353,-1.06695,11.06595,-1.77259,-7.68909,5.53835
HS,791,1739357666215,0.52605,-0.933,8.373,1.58351,-5.51472,5.89287
HS,792,1739357666233,0.52605,-0.933,8.373,-2.61555,-8.03573,6.52312
HS,793,1739357666249,-1.24305,-1.86405,10.377,-0.30725,-4.04938,6.66493
HS,794,1739357666266,-0.666,-2.64405,9.32595,-1.63078,-10.90339,7.08247
HS,795,1739357666283,-0.86895,-0.99195,9.393,-2.26103,-8.45328,6.45222
HS,796,1739357666299,0.19305,-1.632,9.63195,-5.06566,-11.53364,7.08247
HS,797,1739357666316,-0.57,-1.48605,10.07505,-4.78205,-6.49949,8.05937
HS,798,1739357666332,0.05205,-3.48,9.92895,-6.04256,-7.33458,8.41389
HS,799,1739357666348,0.05205,-3.48,9.92895,-3.31671,-10.41494,8.48479
HS,800,1739357666367,-0.48795,-1.57395,10.15905,-1.70168,-7.19277,9.60349
HS,801,1739357666385,0.10395,-3.6,10.20405,-0.7957,-5.37291,10.23374
HS,802,1739357666401,-0.37305,-0.66,10.614,-1.14233,-7.54729,11.49425
HS,803,1739357666416,-0.642,-2.75205,9.21105,-1.9144,-7.12974,12.68385
HS,804,1739357666430,-0.64605,-2.913,9.91005,0.53572,-7.19277,14.01526
HS,805,1739357666450,1.23195,-0.966,9.831,-0.16544,-6.21588,13.31411
