ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1501,1739358571763,-0.18455,-3.02184,10.27568,16.21198,38.38235,4.65379
Abj,1502,1739358571775,-0.17737,-2.75354,9.12832,10.90208,7.93434,4.71483
Abj,1503,1739358571790,-0.41216,-0.96401,8.85524,7.42318,2.62443,3.49416
Abj,1504,1739358571807,0.44776,-0.4346,9.75344,3.82984,1.95307,3.61623
Abj,1505,1739358571831,0.49831,-0.8324,9.76541,-4.53173,6.5916,4.34863
Abj,1506,1739358571851,0.86949,-2.72483,9.11635,-0.74766,8.0564,3.06693
Abj,1507,1739358571864,0.86949,-2.72483,9.11635,-1.29696,-1.34273,3.86036
Abj,1508,1739358571884,-0.23001,-2.77986,8.41915,-5.75239,8.6057,2.45659
Abj,1509,1739358571897,0.19143,-1.04088,10.13181,-8.80406,-3.35683,6.60686
Abj,1510,1739358571928,1.05404,-1.9654,12.07239,1.75471,-40.03025,6.24066
Abj,1511,1739358571943,-0.35713,-5.25913,7.6358,12.36688,39.96922,5.26413
