ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
HS,1501,1739358171424,-1.72095,-3.765,15.77595,8.79204,21.1844,3.01734
HS,1502,1739358171441,0.34905,1.746,10.731,-2.40284,-3.73425,-0.20483
HS,1503,1739358171457,1.857,-3.01605,8.16495,-6.74371,3.96272,0.56723
HS,1504,1739358171473,1.00005,-3.672,8.11695,-0.16544,-5.97165,4.48268
HS,1505,1739358171491,-1.13505,-2.565,9.28995,5.50684,4.80568,0.56723
HS,1506,1739358171507,-1.13505,-2.565,9.28995,3.47427,2.21377,1.05567
HS,1507,1739358171523,-1.33605,1.29795,10.14705,-3.66335,4.38814,-1.32353
HS,1508,1739358171540,-3.06,-2.25705,10.458,-0.02363,3.12763,0.00788
HS,1509,1739358171558,-0.81195,-0.126,8.58405,2.28467,4.94749,-0.69328
HS,1510,1739358171576,0.219,-2.74005,10.635,-0.09454,7.67334,-3.00158
HS,1511,1739358171591,1.83795,-3.67905,8.35095,2.14286,2.56828,-2.93068
HS,1512,1739358171606,1.926,-2.211,9.27105,10.19435,7.4685,-0.90599
HS,1513,1739358171624,-1.59195,-0.85605,4.91805,16.63869,8.65811,-3.77364
HS,1514,1739358171641,-1.59195,-0.85605,4.91805,9.91862,2.63919,-4.68751
HS,1515,1739358171657,0.82695,1.16895,13.18095,-0.72479,2.98583,-8.53206
HS,1516,1739358171673,1.40505,-1.371,8.409,-4.43541,7.53153,-6.7122
HS,1517,1739358171690,-0.95805,-1.04505,10.81305,1.09507,6.48373,-6.08195
HS,1518,1739358171705,-2.193,-2.91495,6.27105,1.93803,-7.23216,-5.87711
HS,1519,1739358171723,0.411,-0.32205,12.58905,-0.72479,-3.24581,-6.7831
HS,1520,1739358171740,-2.562,-2.16795,5.493,3.75789,3.40337,-6.7831
HS,1521,1739358171758,-2.562,-2.16795,5.493,-3.87606,-6.74371,-9.86347
HS,1522,1739358171773,-1.611,-0.24795,15.50805,-7.09035,3.05673,-7.69697
HS,1523,1739358171789,-2.61405,-3.363,9.72105,2.07196,5.64865,-10.07618
HS,1524,1739358171808,1.20795,-5.616,9.25905,7.74424,-7.23216,-9.37502
HS,1525,1739358171822,-2.016,-1.428,9.24195,6.06619,8.30359,-7.69697
HS,1526,1739358171836,-2.28195,-1.17405,11.50005,5.29413,5.78258,-10.35192
HS,1527,1739358171856,4.302,-1.095,9.58005,4.03362,-8.91809,-9.16231
HS,1528,1739358171872,4.302,-1.095,9.58005,1.79622,13.76316,-9.02838
HS,1529,1739358171890,-0.543,-2.57505,9.498,4.10453,4.45904,-9.09141
HS,1530,1739358171907,-4.67595,-1.90695,10.20705,4.66388,-1.63078,-8.46903
HS,1531,1739358171922,-2.44905,-1.77105,9.90795,9.35927,5.71167,-9.72166
HS,1532,1739358171938,-1.55895,0.132,12.225,-0.09454,-6.531,-9.58773
HS,1533,1739358171957,1.077,-0.59505,10.24995,-7.51577,-0.7957,-11.40759
HS,1534,1739358171973,-1.137,-2.898,8.361,-7.16126,-0.8666,-9.37502
HS,1535,1739358171988,0.31005,-3.98805,11.61705,-3.59245,-6.25527,-11.19488
HS,1536,1739358172006,0.31005,-3.98805,11.61705,-3.38761,2.63919,-9.93437
HS,1537,1739358172022,1.09095,0.88905,8.38695,-5.97165,-2.0562,-10.77734
HS,1538,1739358172037,1.76595,-3.91605,7.635,-2.47375,-6.60191,-11.96694
HS,1539,1739358172054,-2.21505,-1.03995,9.46905,-2.26103,4.03362,-10.00527
HS,1540,1739358172073,-3.678,-2.56995,8.751,4.94749,1.23687,-10.14708
HS,1541,1739358172090,-0.30195,-1.866,10.71195,0.53572,1.51261,-10.84824
HS,1542,1739358172106,1.038,-2.106,9.28995,-2.19801,0.81933,-8.88658
HS,1543,1739358172122,1.038,-2.106,9.28995,6.69644,2.70221,-7.34245
HS,1544,1739358172136,0.32205,-2.31405,7.37205,4.10453,4.38814,-8.18542
HS,1545,1739358172155,-0.02895,0.039,9.843,2.70221,6.97218,-7.48426
HS,1546,1739358172172,-3.735,-2.08395,8.61195,5.15232,0.88235,-7.97271
HS,1547,1739358172188,-0.37305,-4.11495,10.803,-0.37815,11.59667,-9.58773
HS,1548,1739358172204,-1.92,-1.50705,9.378,1.30778,0.46481,-7.83878
HS,1549,1739358172222,-1.98705,-2.31195,9.04095,3.19854,5.99529,-7.97271
HS,1550,1739358172237,-1.98705,-2.31195,9.04095,-1.84349,-12.5578,-7.27155
HS,1551,1739358172262,1.017,-2.97705,8.55195,-2.40284,-18.29311,-5.31776
HS,1552,1739358172276,1.017,-2.97705,8.55195,0.2521,6.90915,-9.16231
HS,1553,1739358172293,-2.27205,-0.60195,9.79995,1.79622,-0.09454,-5.17596
HS,1554,1739358172310,-0.48405,-3.87,10.60695,0.04727,5.29413,-6.22375
HS,1555,1739358172326,0.07305,-1.593,9.762,5.01839,7.25579,-6.6413
HS,1556,1739358172339,0.195,-0.22605,9.426,2.21377,4.38814,-6.92491
HS,1557,1739358172356,-0.23895,-1.17195,9.64905,1.37868,4.80568,-5.80621
HS,1558,1739358172373,-2.349,-3.363,8.78505,-0.44118,6.69644,-6.01104
HS,1559,1739358172389,-2.349,-3.363,8.78505,-3.0331,-5.2705,-7.41336
HS,1560,1739358172404,-0.57,-1.36095,11.976,-4.92386,0.88235,-6.85401
HS,1561,1739358172417,-1.803,-2.53395,5.57205,1.93803,1.02416,-4.12816
HS,1562,1739358172429,2.45595,-1.17405,11.38695,0.11817,-16.75687,-8.88658
