ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1251,1739358119366,-0.19412,-3.51775,11.38954,4.56224,-6.71367,2.76176
Abj,1252,1739358119382,0.19621,-2.61207,10.31875,-4.53173,4.69957,4.16553
Abj,1253,1739358119394,-0.34756,-1.3331,8.39283,-7.70546,7.62917,3.18899
Abj,1254,1739358119408,-0.34756,-1.3331,8.39283,-6.30169,-0.12207,3.49416
Abj,1255,1739358119426,0.24915,0.02512,8.14128,-6.17963,10.49774,3.49416
Abj,1256,1739358119443,0.31615,-3.22313,8.61326,-2.88383,-3.23477,4.22656
Abj,1257,1739358119461,-0.09123,-5.0339,9.5019,5.23361,4.0282,3.67726
Abj,1258,1739358119478,-0.35234,-2.93809,9.6359,6.27118,-5.98127,2.94486
Abj,1259,1739358119494,-0.10798,-1.71386,8.62762,4.07398,0.7324,2.63969
Abj,1260,1739358119517,-0.32333,-2.99551,6.94098,10.59692,-1.2817,2.57866
Abj,1261,1739358119534,0.69212,-0.734,11.7368,2.85331,-6.7747,2.51763
Abj,1262,1739358119550,0.69212,-0.734,11.7368,1.32748,-26.54188,3.31106
Abj,1263,1739358119565,0.62034,-1.15813,11.22892,-0.93076,2.25823,3.25003
Abj,1264,1739358119577,-0.60628,-1.3017,8.42632,-4.34863,-3.1127,3.61623
Abj,1265,1739358119596,0.10289,-1.42164,10.87687,-4.22656,7.26297,3.12796
Abj,1266,1739358119614,-0.14148,-3.6326,10.91755,-1.96833,10.49774,1.48006
Abj,1267,1739358119632,-0.14148,-3.6326,10.91755,0.10681,12.02357,1.90729
Abj,1268,1739358119643,0.18664,-3.52014,10.34746,4.37914,5.37094,2.27349
Abj,1269,1739358119659,-0.24676,-3.40499,7.35075,8.21662,21.23198,1.96833
Abj,1270,1739358119676,0.42622,-0.61436,8.77119,2.67021,-2.86857,1.84626
Abj,1271,1739358119696,-0.07687,-1.34985,10.0361,0.96128,9.64327,1.60213
Abj,1272,1739358119712,-0.07687,-1.34985,10.0361,-3.31106,-11.7184,1.66316
Abj,1273,1739358119728,-0.01675,-1.6014,10.66122,-2.27349,0.1831,1.29696
Abj,1274,1739358119745,0.02154,-2.94527,10.61337,-0.68663,-5.493,1.78523
Abj,1275,1739358119768,0.00479,-3.92961,9.87548,2.73124,9.7043,1.41903
Abj,1276,1739358119786,0.57248,-2.76311,10.86012,0.47301,-8.4226,0.93076
Abj,1277,1739358119802,0.22762,-1.9008,11.02314,3.58571,5.79817,1.41903
Abj,1278,1739358119817,0.34008,-2.45653,10.08874,4.19604,7.26297,0.74766
Abj,1279,1739358119828,0.34008,-2.45653,10.08874,3.09744,2.86857,1.05283
Abj,1280,1739358119847,-0.06969,-1.54606,9.55933,1.93781,7.75124,1.60213
Abj,1281,1739358119863,0.01675,-1.81196,8.80948,1.08334,5.18784,1.60213
Abj,1282,1739358119879,0.47198,-1.85294,9.96431,-3.55519,3.1127,2.21246
Abj,1283,1739358119894,-0.31854,-2.96919,9.59761,-0.86973,-0.67137,2.70073
Abj,1284,1739358119911,-0.31854,-2.96919,9.59761,1.81574,6.71367,1.48006
Abj,1285,1739358119928,-0.28265,-2.93091,9.31975,0.90024,3.17373,1.35799
Abj,1286,1739358119945,-0.30419,-1.38096,9.33649,0.35094,0.24413,1.54109
Abj,1287,1739358119962,-0.00957,-1.88883,9.10648,-0.74766,3.05167,1.11386
Abj,1288,1739358119984,-0.05025,-2.02283,8.94856,1.57161,3.4789,0.74766
Abj,1289,1739358120003,0.08136,-1.63729,9.67927,-2.57866,-1.0986,0.50353
Abj,1290,1739358120017,-0.25394,-2.39671,9.80848,-1.96833,8.11744,-0.35094
Abj,1291,1739358120028,-0.25394,-2.39671,9.80848,1.57161,-5.1268,-0.16784
Abj,1292,1739358120049,-0.3329,-4.03041,9.6,5.35568,11.1691,-1.63264
Abj,1293,1739358120068,0.02632,-3.61346,10.33071,5.17258,-13.61044,-3.58571
Abj,1294,1739358120082,-0.09362,-0.63829,10.59901,0.35094,6.10334,-3.09744
Abj,1295,1739358120095,-0.37388,-1.0672,9.98106,-2.33453,-5.61507,-3.58571
Abj,1296,1739358120108,-0.37388,-1.0672,9.98106,-3.79933,0.3662,-3.58571
Abj,1297,1739358120129,0.52463,-1.78086,10.28764,0.04578,-0.48827,-3.82984
Abj,1298,1739358120146,-0.11994,-3.91765,9.98345,3.28054,7.99537,-4.19604
Abj,1299,1739358120162,0.11007,-3.89372,10.23739,4.92844,0.3662,-5.59981
Abj,1300,1739358120178,0.02393,-1.69711,11.09013,2.97538,-3.17373,-5.66084
Abj,1301,1739358120197,0.11964,-0.74357,9.72712,0.28991,-2.31927,-5.35568
Abj,1302,1739358120218,0.48873,-1.87208,8.80708,-1.72419,1.70893,-4.01294
Abj,1303,1739358120240,0.51984,-1.77607,9.6335,-5.20309,1.0986,-4.19604
Abj,1304,1739358120256,0.51984,-1.77607,9.6335,-2.27349,4.7606,-2.79228
Abj,1305,1739358120270,-0.00239,-2.93809,8.27528,-0.99179,3.662,-2.67021
Abj,1306,1739358120283,0.11725,-2.17388,8.75683,-0.38146,-1.0986,-2.54814
Abj,1307,1739358120296,-0.45045,-2.77747,8.94138,-0.99179,7.20194,-3.64674
Abj,1308,1739358120313,0.16032,-3.04816,10.29003,-0.44249,-3.90613,-3.70778
Abj,1309,1739358120327,0.16032,-3.04816,10.29003,3.28054,-2.99063,-3.64674
Abj,1310,1739358120344,0.03111,-2.85404,10.20868,3.70778,-4.63854,-2.91434
Abj,1311,1739358120362,0.16989,-1.63968,9.29821,2.97538,-7.324,-2.54814
Abj,1312,1739358120382,-0.06461,-0.69332,9.22882,-0.07629,-5.1268,-2.67021
Abj,1313,1739358120397,0.22283,-0.93529,9.60479,-4.28759,-4.2113,-2.36504
Abj,1314,1739358120413,0.22283,-0.93529,9.60479,-9.90266,7.324,-1.81574
